company,job-title,job-description,level
SynergisticIT,Junior Data Scientist (Remote),"SYNERGISTICIT wants every candidate to know that the Job Market is Challenging and to stand out, you need to have exceptional skills and technologies and that's where we come in to make sure you get the attention which you needSynergisticIT understands the complex nature of the job market and how difficult it can be to secure a position, especially for fresh graduates. Therefore, we assist and help tech-savvies to convert their passions into professions. We go above and beyond to keep you working in your niche.As we focus on long-term success, we provide complete career development solutions. From job search to upskilling portfolio and interview preparation, we can guide you at every step of your career.SynergisticIT spares no efforts to connect you with a large network of tech giants, including Google, Apple, PayPal, Dell, Cisco, Client, etc. Presently, we are actively looking for Junior Data Scientist (Remote) with a driven mindset. Get the right opportunity and gain experience in building web-centric solutions on Java.Who Should Apply : Recent Computer science/Engineering /Mathematics/Statistics or Science Graduates or anyone looking to make their career in IT IndustryWe also assist in filing for STEM extension and H1b and Green card filing.Candidates who are serious about their future in the IT Industry and have set big goals for themselves.Candidates having difficulty in finding jobs or cracking interviews or who wants to improve their skill portfolio. We also offer Skill Enhancement Programs if the candidates are missing skills or experience which our clients need with great outcomesCandidates can benefit from skill enhancement if they fall into the below categories. If they are qualified with enough skills then no need for skill enhancementCandidates Who Lack ExperienceHave had a break in careersLack Technical Competencycandidates who want to get employed and make a career in the Tech IndustryPlease Also Check The Below LinksIf the skills are not a match candidates can opt for Skill enhancement. Or their resume can be sent out to clients to see if responses are achievableREQUIRED SKILLS For Java/Software ProgrammersBachelors degree or Masters degree in Computer Science, Computer Engineering, Electrical Engineering, Information Systems, ITHighly motivated, self-learner, and technically inquisitiveExperience in programming language Java and understanding of the software development life cycleKnowledge of Core Java , javascript , C++ or software programmingSpring boot, Microservices and REST API's experienceExcellent written and verbal communication skillsFor data Science/Machine learningRequired SkillsBachelors degree or Masters degree in Computer Science, Computer Engineering, Electrical Engineering, Information Systems, ITHighly motivated, self-learner, and technically inquisitiveExperience in programming language Java and understanding of the software development life cycleKnowledge of Statistics, Python, data visualization toolsExcellent written and verbal communication skillsPreferred skills: NLP, Text mining, Tableau, Time series analysisTechnical skills are required by clients for selection even if its Junior or entry level position each additional Technical skill helps a candidate's resume to be picked by clients over other job seekers.Clients hire candidates with the right technical skills which they need and reject candidates who lack the required technical skills.No third party candidates or c2c candidatesPlease apply to the postingNo phone calls please. Shortlisted candidates would be reached out
      

        Show more

        


        Show less",Entry level
,,,
AddSource,Data Scientist - NLP,"ResponsibilityModelDesign, develop, deploy and improve production-grade near realtime scalable machine learning and statistical predictive models and NLP from near realtime call transcripts and utterancesDevelop novel algorithms and models using state-of-the-art techniques like deep learning neural networks (auto-encoders, feedforward networks, RNNs/CNNs, etc.) and NLP model architectures and algorithms such as BERT (and derivatives like BioBERT, RoBERTa, ALBERT etc.), BiLSTM, XLNet, T5, ELECTRA, PaLM and morePartner with cross-functional teams, understand problems, and identify opportunities where advanced analytics and machine learning techniques can be used to make a significant impact and then design, develop, deploy and monitor those ML solutionsDeploymentCapture and inform your ML infrastructure decisions using your understanding of ML modeling techniques and issues, including choice of model, data, and feature selection, model training, hyperparameter tuning, dimensionality, bias/variance, and validation).Design, implement, deploy, and maintain deep learning and ML models using cloud technologies (e.g., Azure Databricks, MLFlows and Azure ML)Write production-ready modeling code that can be scaled out to 100 millions of calls and millions of usersCollaborationPromote deep scientific expertise, constant learning, attention to detail, and best practices while always being friendly, humble, and open to challenging any assumptionsCollaborate with data engineers, machine learning engineers, product managers and capability teams to coordinate timely deployments from conception to releasePromotes and integrates best practices in data science and adheres to established work standardsOtherResearch new machine learning solutions to complex business problemsCommunicate process, requirements, assumptions and caveats of advanced ML and NLP concepts and deliverables in laymen languages to non-technical business leadersExperienceBS, MS, or PhD in Computer Science, Statistics, Applied Mathematics, Data Science, Economics or related quantitative fields5+ years experience in designing, developing and deploying production-grade machine learning solutions (supervised, unsupervised, reinforcement learning), deep learning framework (e.g. TensorFlow, PyTorch, Keras, etc) and NLP (NLTK, Spark NLP, spaCy, HuggingFace, Flair, NLTK, etc) for real-world business problemsExpertise in Python and SQL, with working experience in Apache Spark, Hadoop, Databricks, Snowflake, or other big data systemsDevelopment and ML experience in cloud platforms such as Microsoft AzureCombination of deep technical skills and business sense, to interface with all levels and disciplines within an organization.Excellent written and verbal communication skills to explain complex research to both technical and non-technical audiencesSelf-motivated individual that thrives in a dynamic environment


        Show more

        


        Show less",Entry level
SynergisticIT,Entry Level Data Scientist(Remote),"Job DescriptionSYNERGISTICIT wants every candidate to know that the Job Market is Challenging and that to stand out you need to have exceptional skills and technologies that's where we come in to make sure you get the attention that you needWe are looking for Jobseekers wanting to file H1b visaPosition open to all visas and US citizensWe at Synergisticit understand the problem of the mismatch between employer's requirements and Employee skills and that's why since 2010 we have helped thousands of candidates get jobs at technology clients like apple, google, Paypal, western union, Client, visa, Walmart labs, etc to name a few.We have an excellent reputation with the clients. Currently, We are looking for entry-level Python developers, and Data analysts/ Data Scientists.We welcome candidates with all visas and citizens to apply.We assist in filing for STEM extension and also for H1b and Green card filing to Candidates looking to upskill/enhance their IT skills.Candidates who are serious about their future in the IT Industry and have set big goals for themselves.Candidates having difficulty in finding jobs or cracking interviews or who want to improve their skill portfolio. We also offer Skill enhancement programs if the candidates are missing skills or experience which our clients need with great outcomesCandidates can benefit from skill enhancement if they fall into the below categories. If they are qualified with enough skills then no need for skill enhancementWe are looking for Jobseekers wanting to file H1b visaPosition open to all visas and US citizensCandidates Who Lack ExperienceHave had a break in careersLack Technical CompetencyDifferent visa candidates who want to get employed and settle down in the USAplease also check the below links(url removed)Required SkillsBachelor's degree or Master's degree in Computer Science, Computer Engineering, Electrical Engineering, Information Systems, ITHighly motivated, self-learner, and technically inquisitiveKnowledge of Statistics, Python, and data visualization toolsExcellent written and verbal communication skillsPreferred skills: NLP, Text mining, Tableau, Time series analysisPlease understand skills are required by clients for selection even if it's a Junior or entry-level position the additional skills are the only way a candidate can be picked by clients.No third-party candidates or c2c candidatesTo apply for this position, please apply to the postingNo phone calls please . Shortlisted candidates would be reached out
      

        Show more

        


        Show less",Entry level
"North Point Defense, Inc",Machine Learning Engineer,"North Point Defense (NPD) is seeking a Machine Learning Engineer to join its team in Rome, NY. In addition to continued development of its core intelligence products, NPD often provides rapidly prototyped systems that are spiraled into larger more comprehensive efforts. Successful candidates must be able to work in a small team or independently on simultaneous projects efficiently when required. This position will be responsible for designing and implementing AI/ML algorithms and models and researching and developing scalable solutions while collaborating with data/RF/DSP engineers to build data generation pipelines.RequirementsFacility with Tensorflow, KerasExperience with frameworks such as PyTorch, sci-kit, onnx, matlab and tensorRT is beneficialResearch areas of interest include: computer vision, reinforcement learning, transformers (sequence-to-sequence modeling), data augmentation, multi-modal learning, few-shot learning, semi-supervised learning, unsupervised learningRF/DSP Experience Preferred, But Not RequiredEducation Requirements:2 -3 years of experience in Artificial Intelligence and Machine Learning research and model deployment.Bachelor's Degree in Computer Science, Software Engineering, Data Science or related discipline with requisite experience (Graduate degree strongly preferred).Other Requirements:Applicants selected will be subject to a security investigation and may need to meet eligibility requirements for access to classified information.Current TS/SCI a strong plus.BenefitsCasual team-oriented work environment.Flexible work schedule.Competitive salary, with special considerations for cleared individuals.Pay for every hour you are authorized to work.Individual Benefit Account (IBA) with an employer contribution equal to 15% of an employee’s annual salary. IBA funds can be used toward:Health InsuranceDental/Vision InsuranceHealth Savings Account – Employee ContributionsPaid Time Off - up to 34 days of PTO per year plus 6 paid holidaysGroup Term Life InsuranceAccidental Death InsuranceGenerous 401(k) programCompany paid short-term disability insuranceCompany paid long-term disability insuranceNorth Point Defense, Inc. is an equal opportunity and affirmative action employer that does not discriminate in employment.All qualified applicants will receive consideration for employment without regard to their race, color, religion, sex, sexual orientation, gender identity, or national origin, disability or protected veteran status.
      

        Show more

        


        Show less",Mid-Senior level
,,,
WinMax,Data Scientist,"Job Title: Data ScientistLocation: 100% remoteDuration: 18 monthsJob DescriptionThe Microsoft Mixed Reality team works with big data. You will join the Hololens Product Integrity Group as we outline our next generation data analytics architecture, allowing us to monitor product quality, apply correlation and understanding to device measurements, and deploy new test coverage for the product.ExperienceAn Engineering B.S. with Data Science/Analytics experience, a grounding in statistics and analysis.Skills: JMP, PowerBI/ DAX Formulas, SQL manipulation, regression analysis. Also interesting: R, Python, Tableau or similar graphical reporting tools.Network infrastructure and experience architecting Azure based systems is also a plus.SkillsThis role involves H/W and Software background which allows the measurement of how the network performs.Candidate must be US Citizen or Green card holder.
      

        Show more

        


        Show less",Entry level
QATOS,Data Scientist,"Role : Data ScientistLocation : Remote (CST)(Contrect)Job DescriptionMandatory Skill : AI Cognitive AgencyManage GCP platform data loads in and out of the platform or within hybrid environmentTake offline models data scientists build and turn them into a real machine learning production systemDevelop and deploy scalable tools and services for our clients to handle machine learning training and inferenceDesign the data pipelines and engineering infrastructure to support internal clients- enterprise machine learning systems at scaleIdentify and evaluate new technologies to improve performance, maintainability, and reliability of our clients' machine learning systemsApply software engineering rigor and best practices to machine learning, including CI/CD, automation, etc.Support model development, with an emphasis on auditability, versioning, and data securityFacilitate the development and deployment of proof-of-concept machine learning systemsCommunication and requirements from various stake holders to build final requirements and track progressQualificationsExperience building end-to-end systems as a GCP Platform Engineer, ML DevOps Engineer, or Data Engineer (or equivalent)MLOps within the enterprise CI/CD process for ML modelsExperience deploying ML APIs in production environments in GCP using GKEExperience in using GCP Vertex AI for ML and BigQueryKnowledge in Terraform and Containers technologiesExperience writing data processing jobs using GCP Dataflow and DataprocExperience setting up ML model monitoring and autoscaling for ML prediction jobsStrong software engineering skills in complex, multi-language systemsFluency in Python and comfort with Linux administrationExperience working with cloud computing and database systems and cloud based various data formats NOSQL/HDFSExperience building custom integrations between cloud-based systems using APIsExperience developing and maintaining ML systems built with open source toolsExperience developing with containers and Kubernetes in cloud computing environmentsFamiliarity with one or more data-oriented workflow orchestration frameworks (KubeFlow, Airflow, Argo, etc.)Ability to translate business needs to technical requirementsStrong understanding of software testing, benchmarking, and continuous integrationExposure to machine learning methodology and best practicesExperience in deep learning approaches and modeling frameworks (PyTorch, Tensorflow, Keras, etc.
      

        Show more

        


        Show less",Entry level
,,,
VerAI Discoveries,Data Scientist,"Our Mission:VerAI is committed to accelerating the global zero-carbon transformation by discovering the minerals essential for our sustainable future. In the last two decades, the minerals exploration industry underperforms with a very low rate of discovery success, failing to supply the massive demand for these critical commodities. We are disrupting the Mineral Exploration Industry by deploying a revolutionary Artificial Intelligence Platform that detects concealed mineral deposits. The world awaits a revolutionary change, and the unique conditions we have created for success allow VerAI to lead a vital paradigm shift in the way mineral discoveries are made.We are well funded by strong financial and strategic investors, including funds and accounts advised by T. Rowe Price Associates, Inc., Orion Resources Partners, a global mineral asset management firm; Chrysalix Capital, which specializes in transformation industrial innovation, mining and its direct contribution to the global Clean Energy transition; and Blumberg Capital, which brings extensive experience in successfully applying AI solutions to different verticals and industries. www.ver-ai.comOur Culture: Why work with us?Our most valuable resource is our people--with a diversity of backgrounds, ideas, opinions, and life experiences. We have built a multidisciplinary and multicultural environment. We admire people who have original thinking and sound judgment. We hire outcome-oriented people who are comfortable with uncertainty. Our culture is filled with people who are positive, passionate, constructive, and success-oriented. Our employees are willing – and enjoy- expanding outside their comfort zones.Our leaders are transparent, accessible, authentic, and invest in their employees. There’s a dedication to one another that’s palpable. We are not your typical 100-hour-a-week grinding start-up. We believe in allowing our employees to have flexible hours and giving them the time needed to balance family/hobbies and work.We are a remote-only US-based company and are currently deploying our AI Minerals Targeting Platform in the Americas.What’s in it for you:Innovation: You will be provided with an amazing opportunity to work on state-of-the-art ML/AI technologies in a company that truly believes in innovation and continuous improvement. We take pride in our technology, and in leveraging this technology to disrupt the Mineral Exploration world. The challenge of finding minerals undercover is real and very hard – and you will have the opportunity to be part of the team that solves it!Influence: You will have a huge influence on how data science is done at VerAI, and you will help pave the way for future generations of our AI-based mineral discovery technology. Your experience and knowledge will impact everything from our developer environment, algorithms, cloud infrastructure, data visualization and so much more.Positive global impact: You will work on a product that has a direct positive impact on the world. Every pipeline improvement and mineral deposit we help find brings us one small step closer to a fossil fuel-free world.Salary range: $150,000-$170,000/yrLocation: Home-based, remote-only (At this time only seeking Colorado residents)Benefits: We offer excellent benefits: Unlimited PTO, Health and Dental Insurance, 401K Match, Stock Options, and more!A day in the life of this role:As our Data Scientist, you will play a crucial role in designing, developing, and implementing the VerAI AI/ML Mineral Targeting Platform. This Platform is at the core of our innovation, and a critical part of our ability to generate high-quality AI Targets that represent the location of concealed economic mineral deposits.You will assume full accountability for operating the Targeting Platform and will have a lot of freedom to continuously improve and enhance its capabilities. Your passion is being hands-on, but also designing and planning different aspects of our Machine Learning pipeline. You love collaborating with different teams and domains and are not afraid of getting your hands dirty with new data sets, technologies, or methodologies.You will help VerAI maintain a technological leadership in its domain and will represent us in the different data science communities and forums.What we need from you:Bachelor’s degree in computer science, applied mathematics, statistics, electrical engineering, or a related quantitative discipline.4+ years of relevant hands-on experience in Machine Learning/Statistical Analytics/Predictive Analytics in the image processing and analysis domain.Excellent understanding of machine learning techniques, algorithms, and methodologies.Extensive experience in Python programming language.Extensive experience with data science frameworks (NumPy, scikit-learn, Pandas, Keras, etc.)Experience with using and administrating cloud infrastructure and web services like AWSAttributes that will make you successful at VerAI:You are trustworthy, responsible, independent, take ownership, and delivers results.You have unquestionable integrity, credibility, and character. You have demonstrated high moral and ethical behavior.You are willing to embrace challenges, and you are comfortable with uncertainty and complex decision-making.


        Show more

        


        Show less",Mid-Senior level
,,,
Enhance IT,Data Scientist,"Are you seeking to grow and enhance your technical career to new heights, in a full-time, W-2 opportunity?What if an organization existed solely for the purpose of investing in YOU, being of service to YOU, showing you how, and supporting you every step of the way?Is a customized and personalized approach to your learning journey, career development, and overall ability to maximize your earning potential important to you?Let’s make it happen – together!What’s In It For YOU:Full Time, W-2 Employment, with Free, Paid 6-8 Week Training in Data Science (an Industry-Proof Technology) at Our HeadquartersComplete and Total Support to Secure and Maintain End-Client Projects, Post TrainingPaid Corporate-Sponsored Housing During Above-Mentioned TrainingRelocation Assistance for Training and All Projects, as NeededCompetitive, Industry-Leading Full Health Benefits (Medical, Dental, Vision)401K Eligibility Post 1 Year with CompanyWork Visa Sponsorship for Foreign NationalsA Chance for Nationwide TravelCompany-sponsored Technical Certifications, as Necessary, per TechnologyLearn to Become a Best-in-Class Engineer, Developer, and ConsultantDevelopment in Proven Soft Skills and Interviewing Skills MethodsAn Expert Technical Engineer Development ProgramProject Deliverable Support, Once on ProjectExposure to a Breadth and Depth of Best-Practice Production Environments, Code Bases, and Tech Stacks with 100s of Industry-Leading End ClientsHelp our end clients across multiple states design, architect, test, deploy, maintain, document, and scale upwardWho We Are:We're a top-tier IT consulting firm, providing best-in-class Data Science solutions for companies across finance, energy, ecomm, logistics, travel, retail, entertainment, auto, and healthcare, specifically for our many end clients, including Microsoft, Google, Johnson and Johnson, Fannie Mae, Walmart, PayPal, T-Mobile, McDonalds, CVS, Verizon, Charter, Nike, Dell, Wells Fargo, Capital One, Charles Schwab, and many more.Yes! This means you, too, will have these types of well-known, industry-leading end-client experiences in your repertoire after coming on board with us!We're a people development firm (that’s mean YOU!). When you join our family, you come to us with the required foundational technical skills, coding ability, educational degree, and general understanding that will serve as a foundation to learning Data Science. We’re then going to mentor, develop, and train you, as mentioned above, to learn Data Science, so you can then provide consultative services to our end clients!Some of Our HighlightsOur Expertise: IT consultative services and quality engineer development through recruiting, hiring, and coaching our consultants (that’s YOU!)Longevity: 25+ years' of combined domestic and international experienceDepth: Hundreds of Fortune 1000, 500, and innovative start-up end clients with 1000s of successfully completed and on-going projects across the US, EU, and UKGlobal: Employee work force is diverse, spanning across 4 continents of North America, Europe, South America, and AsiaGrowth and Innovation: Active monitoring and measurement of the market across all technological sectors to adapt to and implement what's ""next”How We Will Help YouTeach and Develop: We will instruct and train you in Data Science to become a best-in-class consultant through our proven method and program, capable of delivering end-client deliverables, in our paid, 6-8-week training courseCustom Support: Several teams ready to collaborate with you in a custom-tailored way: Development Managers, Tech Subject Manager Experts, Project Deliverable Support, Teachers, Interview Coaches, Client Placement Specialists, Immigration Specialists (for our foreign national candidates)Project Placement: Personalized market-expertise team to enable your ability to secure and maintain a project with our myriad end clientsCareer Growth: We will help you gain the necessary industry experience to drive and propel your technical profession forwardWhat You Bring to the RoleMaster's degree from an accredited college/university in Computer Science, Statistics, Mathematics, Engineering, Econometrics, or related fields, PhD is preferred. Alternatively, Bachelor’s Degree with at least 2 years’ experience as a Data Analyst, Data Scientist, or Research Assistant6+ years of experience working in a corporate environment within ITStrong Proficiency in Python or Java programming language, or expertise with functional/object- oriented programmingAbility to translate objectives to a project plan with milestones, and resource/technology requirements, and teach, lead, and manage projects/people/clients to successful executionAbility to work across multiple engagements with clients to assess needs, provide assistance, and resolve problems, using structured problem solving and communication to both technical and non- technical audiencesAvailability to travel (80% after Training portion) and live in the U.SStrong English written and verbal communication skillsNice-to-Have:Experience with command-line scripting, data structures and algorithms and ability to work in a Linux environment, processing large amounts of data in a cloud environmentExperience in machine learning, artificial intelligence and/or artificial neural networksProficiency in applying various mathematical and statistical models to include, but not limited to: discrete event simulation, factor analysis, genetic algorithms, Bayesian probability models, hidden Markov models, sensitivity analysis, sampling, probability, multivariate data analysis, regression, PCA, time-series analysisBroad understanding of databases (e.g. SQL, NoSQL, Lucene, Mongo), and high-performance or distributed processing (e.g. using MapReduce, Spark, Pig, and/or Hive)Experience with visualization software (Tableau, D3, MicroStrategy, PowerBI)Experience delivering solutions in an Agile environmentExperience with Tensorflow, Theano or KerasPortfolio of public & private data science projects you’re proud of (GitHub, Kaggle, DrivenData, etc.)Publications in peer-reviewed journalsOther programming languages such as Scala, Java, RGet to Know Us Our blog and testimonials speak for themselves, they are a great way to get to know us even more and underscore what we can offer you, as well!Instagram: https://www.instagram.com/enhanceitcommunity/ LinkedIn: https://www.linkedin.com/company/enhance-it-com/?viewAsMember=true Website: https://www.enhanceit.com YouTube: https://www.youtube.com/channel/UCYBe7WrZ8lM3MJInS1ZczvQ Facebook: https://www.facebook.com/enhanceitcommunity


        Show more

        


        Show less",Mid-Senior level
ASCENDING Inc.,Data Scientist,"This role is only available for W2 or 1099 individual.  100% Remote WorkLocation: Remote anywhere in the USContract to Hire our client is adamant about finding a long term fit. No difference between contract and FTE,  100% will convert.  Job Description: Our client is currently looking for a Data Scientist. We are working with a Director in the Machine Learning & Data Science in our client's cyber division.Our client hosts a true Big Data environment (Petabytes of data stored, and processing daily upwards of 235 billion market events). You will be tasked with researching and helping construct some of the most important machine learning models that protect our stock and bond markets.Our client is looking to incorporate anomaly detection/data science technology in their cyber environment to identify abnormal behavior.Our client is looking for someone with a great deal of intellectual curiosity, experience in a data science environment, who want to be very hands on and technical (coding and mathematical/research analysis is required).Minimum QualificationsPhD preferred, Master's required Computer Science, Math, Statistics, Physics and/or Electrical Engineering must have the mathematical background to apply mathematical analysis to data and determine relationships4+ years of experience in Data Science, Big Data, AI/Client and/or software/data engineeringExpertise in programming with PythonStrong SQL querying skillsExperience in Big Data environments and in a data science practiceKeen ability to research data and identify relationships (this is 85% of the job)Data science experienceHave worked on building and maintaining Machine Learning modelsExperience with PySpark and PyTorchMust have strong communication skillsPreferred:Coding experience with SparkBig Data engineering experienceAWS experienceExperience executing sophisticated SQL queries for backend, data testing.Powered by JazzHRb8OFsmkPmt
      

        Show more

        


        Show less",Mid-Senior level
Lightmatter,Machine Learning Research Engineer,"The AI age is upon us and high performance computing is the underlying platform powering everything from Large Language Models (LLM) to Image synthesis from text. However, with the demise of Moore’s law and Dennard scaling we are at an inflection point. At Lightmatter, we are leading the transition of computing from traditional electronic transistors to photonic technologies which can operate at mind blowing efficiency and throughput.In this role, you will support all the activities of the ML team as it guides the development of a new class of computing infrastructure. This includes fine tuning LLMs, enablement of new models on custom architectures, evaluating the performance of models at scale, developing abstract models of the hardware for evaluating accuracy and throughput and help co-design novel hardware in a new paradigm of computing. Working in a small team of highly talented engineers, you will be able to move fast and develop well architected solutions.If you are passionate about advanced AI technology and would like to develop scalable algorithms, hardware and ML techniques, join us!ResponsibilitiesDevelop software for evaluating accuracy and throughput of models on a custom hardware.Develop performance models for a novel class of hardware.Develop scalable algorithms for large scale inference and trainingTrain LLMs and other models on a large cluster of GPUs.Support ML researchers as they explore accuracy on a wide variety of models on custom hardware.Publish and present new research at premier ML/CS conferences.RequirementsMS in Computer Science or related fields; PhD strongly preferredMinimum of 8 years of related experience with a Bachelor’s degree; or 6 years and a Master’s degreeExperience with developing and shipping ML/HPC software Understanding of deep learning, parallel computing, compilers and/or hardware architecture.Experience with developing and modifying machine learning models for scalability.Experience or understanding of low precision training and inference.Technical expertiseExperience with scalable frameworks such as MPI, PyTorch distributed, CUDA, and NCCL.Highly proficient in deep learning programming languages and frameworks, e.g. Python, C++, CUDA, Tensorflow, PyTorch, JAX.Experience with practical problem solving with innovative algorithmic solutions.Preferred QualificationsUnderstanding of advanced techniques used in parallel computing, deep learning and HPC.Ability to model complex workloads on different architecture proposals.Understanding of parallel computing architectures.Experience contributing first hand to important software or ML algorithms deployed in the industry.You are enthusiastic about new technologies, algorithms, and mathematics.BenefitsComprehensive Health Care Plan (Medical, Dental & Vision)401k matchingLife Insurance (Basic, Voluntary & AD&D)Generous Time Off (Vacation, Sick & Public Holidays)Paid Family LeaveShort Term & Long Term DisabilityTraining & DevelopmentFlexible, hybrid workplace modelStock Option PlanBase Compensation Range: $200,000 to $230,000. In accordance with the Colorado, California and New York law, the range provided is Lightmatter's reasonable estimate of the compensation for this role. Actual pay will be based on several factors including work experience, location and education.Lightmatter recruits, employs, trains, compensates and promotes regardless of race, religion, color, national origin, sex, disability, age, veteran status, and other protected status as required by applicable law.
      

        Show more

        


        Show less",Mid-Senior level
Meetup,Machine Learning Engineer (Remote),"Getting together with real people in real life makes powerful things happen. Side hustles become careers, ideas become movements, and chance encounters become lifelong connections. Meetup brings people together to create thriving communities. Show up. Change lives.Our benefits include:Flexible Paid Time Off16 weeks of paid family leave + option for additional unpaid leave15 Company holidaysMonthly wellness stipendAnnual learning and development budget401K with employer matchEvery year, millions of people RSVP to an eclectic variety of Meetups around the world. Activity on Meetup is growing faster than ever and by studying it, we're learning how to help members discover the groups and events that are right for them -- sparking new ways to make their worlds come alive than ever before. We are a collaborative and dedicated team seeking machine learning engineers to join us in designing and building the future vision of Meetup.What you'll do:You imagine a world more easily connected, where people come together in real life, meet, and do more of the things that empower personal growth through real human connections. We are looking to add engineers to our machine learning team to:Use machine learning to improve Meetup's search, recommendation, and notification systemsDevelop, optimize, and maintain machine learning systems through their entire product lifecycleCollaborate with product and design to leverage data and algorithms to improve user experienceRecruit and present on behalf of Meetup at technical conferences and Meetup eventsYou have:Bachelor's degree in Computer Science, Engineering, Statistics or related STEM field3+ years of work/educational experience with NLP, recommendations, or predictionsContributed to a large codebase in Python, Scala, or JavaHands-on experience using machine learning frameworks to robustly build, validate, test, and monitor search models (ElasticSearch, LogStash, Kibana)Implement machine learning algorithms in cloud (AWS) and horizontally scalable environments (MapReduce, Hadoop, Spark)Experience with both relational and NoSQL (DynamoDB, Redis) databases and RESTful APIsMeetup employees are bold, supportive, and passionate about enabling people coming together and creating the future of real community; a future where people embrace their differences and similarities, show up, do things, and turn to each other to improve their lives. We care about moving fast, real-world change, and proud to be an equal opportunity employer committed to hiring and developing diverse, dynamic teams in a safe and inclusive environment.The pay range for this position is between $95,000 - $115,000/year; however, base pay offered may vary depending on job-related knowledge, skills, candidate location, and experience. This role can be located anywhere in the US and Canada.


        Show more

        


        Show less",Entry level
ChabezTech LLC,ML Data Scientist (100% Onsite),"Job DescriptionTitle: ML Data ScientistLocation: Oceanside, CA, 100% OnsiteDuration: Long termExperience required: 10+ yearsRoles & Responsibilities: Lead analytics projects end-to-end in partnership with Product, Engineering, and cross-functional teams to inform, influence, support, and execute product strategy and investment decisions.  Work with large and complex data sets to solve a wide array of challenging problems using different analytical and statistical approaches.  Apply technical expertise with machine learning, quantitative analysis, experimentation, data mining, and the presentation of data to develop strategies for our products.  Inform direction and strategic decisions for the future of ML and large scale distributed systems at Meta.  Identify opportunities and develop solutions in existing large scale distributed systems and ML stack.  Define, understand, and test opportunities and levers to improve the product through ML models and applications, and drive ML-modeling roadmaps through your insights and recommendations.  Contribute towards advancing the Data Science discipline at Meta, including but not limited to driving data best practices (e.g. analysis, goaling, experimentation, machine learning), improving analytical processes, scaling knowledge and tools, and mentoring other data scientists. Minimum Qualifications:Bachelor's degree in Mathematics, Statistics, related technical field, or equivalent practical experience.A minimum of 8 years of experience in ML Modeling,Experience with statistical data analysis such as linear models, multivariate analysis, stochastic models, and sampling methods.Experience with applying machine learning techniques to big data systems (e.g., Spark and Hadoop) with TB to PB scale datasets.Experience with data querying languages (e.g. SQL), scripting languages (e.g. Python), and/or statistical/mathematical software (e.g. R).Additional InformationAll your information will be kept confidential according to EEO guidelines.
      

        Show more

        


        Show less",Mid-Senior level
Sutoer Solutions,Data Scientist,"Our Client is a dynamic global technology company and its success has been a result of its entrepreneurial spirit and long history of private ownership. As a partner to all of the major automobile manufacturers, as well as key players in the aerospace and industrial sectors, they offer you many development opportunities.This is an onsite position. There are three different locations to work from:Fort Mill, SCWooster, OHTroy, MIYour Key Responsibilities• Lead discovery processes with business stakeholders to identify opportunities and business problems and framing them into an IT data science/ advanced data analytics project initiative.• Identification and extraction of available and relevant data from internal and external data sources to perform data science solution development.• Perform data cleansing using data processing and statistical software packages.• Perform data quality assessments and statistical testing to verify data quality and data integrity• Exploratory data analysis for extracting business insights from large volume of data using data science toolkits and statistical packages.• Translate and visualize data into information and insights to discover trends and patterns for solving the business problem and improving the Key Performance Indicators (KPIs)• Develop custom data models, standard statistical models, machine learning or deep learning algorithms for building diagnostic, predictive and prescriptive data science solution.• Coordinate with different functional agile teams such as data engineering and software development to deploy the data science solutions to production and integrate it with existing IT digital solutions and productsYour QualificationsRequired:Master’s degree in Applied Mathematics, Statistics, Machine Learning, Electrical Engineering, Computer Science/Information Systems or related fields or MBA with quantitative focus.Minimum 2 years of full time experienceIndustrial research and development and advanced data analytics experience.Experience in data mining for large volumes of data, extracting insights and building prediction and system optimization models.Comprehensive statistical knowledge (regression/classification models, design of experiments, statistical testing etc.) and experience applying it to real-world projects.Strong knowledge in the application of Machine LearningExperience with common data science toolkits, such as SQL, R and/or Python with high proficiency in the use of opensource statistical and machine learning packages (numpy, pandas, scikit-learn, stats tool etc.)Experience delivering data science projects from model development to production deploymentPreferred:Deep Learning algorithms (TensorFlow or Equivalent framework), ideally demonstrated by relevant industrial experienceExperience in deploying predictive or prescriptive data science solutions from any embedded electronic sensor data streams (such as IoT sensors, PLC systems, condition monitoring systems, wearables etc.)We are interested in every qualified candidate who is eligible to work in the United States. However, we are not able to sponsor visas.


        Show more

        


        Show less",Mid-Senior level
