company,job-title,job-description,level
LVIS,Machine Learning Engineer - Mlops,"LVIS is a leader in cutting edge neural information analysis technology that decodes brain networks and provides visualizations assisting neurological disease diagnosis. LVIS owns patented technologies and our team includes leaders with strong expertise in neuroscience and engineering. LVIS has been selected to be a member of the Stanford StartX community and the NVIDIA inception program. We are an international team with our headquarter located in Palo Alto, California, USA and an office in Gangnam, Seoul, South Korea. We are looking for talented individuals to join us in transforming the neurology health care industry.ResponsibilitiesDeep learning model deployment for medical web applications.Machine learning system stability testing and optimization.Model compression with pruning, quantization and distillation.Collaborate with data scientists and software engineers to optimize deep learning model performance.RequirementsMinimum Required QualificationsMS or PHD in Computer Science, Statistics, Electrical Engineering, Applied Math, and other similar fields.Deep understanding of the machine learning algorithms and systems, especially convolutional neural networks.Proficient in python and python machine learning packages, such as numpy, scikit learn, pytorch, keras, etc.Preferred To HaveHands-on experience of model deployment in the cloud (AWS, Azure or GCP).Experience of model compression techniques.Experiences in medical image/signal processing and data analysis.Other InformationJob type: Full-time.U.S. citizens, green card holders, and those authorized to work in the U.S. for any employer will be considered.Willing to work onsite at our Palo Alto location.


        Show more

        


        Show less",Mid-Senior level
Verneek,Machine Learning Engineer,"Do you want to be part of the core team for building the next one-of-a-kind tech companies that can potentially change your career's trajectory?! We are striving to build the future of decision-making at Verneek. Come join us!If you are fed up with how little impact you are making at your current job despite all the hard work, if you are bored with your job where you cannot learn or innovate anymore, Verneek could be a perfect opportunity for you: a new deep-tech AI startup, where you'd get to learn, innovate, and leave your mark every single day.We are looking for a stellar & highly ambitious machine learning engineer as one of the first employees to help build complex AI/NLP models supporting the Verneek AI platform! You'll get to work on fundamental AI research problems, but all grounded within the scope of our particular AI platform. It'll be all much more rewarding and influential than working on narrow AI benchmarks! :)Every day, you'll get to solve very unique, highly complex, and socially impactful problems. This is an early-stage startup, so we'll be moving super-fast and there will be no legacy obstacles on your way to make a significant impact. Whatever you do every hour of every day counts!!ResponsibilitiesImplement, scale, and maintain complex AI/NLP models supporting the Verneek AI platformRequirementsMINIMUM QUALIFICATIONS BSc. degree in Computer Science or related fields3+ years of experience with Python3+ years hands-on experience developing architectures with machine learning frameworks such as Tensorflow/PyTorchDemonstrated AI/NLP engineering skillset through having deployed largescale AI/NLP systems to productionWork authorization in the USA at the time of hireContinuing work authorization during employment can be sponsored by VerneekPreferred QualificationsMSc. degree in Computer Science or related fieldsExperience in Natural Language Understanding, Dialogue Systems, Semantic Parsing, Transfer Learning and learning with limited dataBenefitsMedical, dental, vision, disability, and life insurance401K matching contributionsFlexible PTOCareer growth support through sponsoring learning opportunities and mentorshipAbout VerneekVerneek is an early-stage deep-tech AI startup, based in NYC, founded by a team of leading AI research scientists and backed by a group of world-renowned business and AI leaders. Verneek recently closed its first round of financing and is now hiring its first ten employees, with tremendous growth & leadership opportunities.Verneek MissionQuintillion bytes of data get generated every day!! Leveraging this data for data-informed decision-making for societal, personal, and business matters is more viable and crucial than ever. Verneek's mission is to enable anyone to make data-informed decisions, be personal or business, without needing to have any technical background.Verneek CultureYou can get a visual sense of our culture here: https://www.verneek.com/culture.It’s often hard to put “culture” into words. We all absolutely love what we do, care about each other, share all sorts of meals together, celebrate all kinds of events together, and work tirelessly with the excitement of making a difference through technical innovation. We are enjoying the journey, and going through all the ups and downs together.We are building a truly different kind of a company where we put the well-being, career growth, and overall happiness of our team as our north star, through which we can deliver on our highly ambitious mission. We are determined to make sure that every individual’s career and life goals will be well aligned with their role at Verneek. We are striving to hit a balance between each employees’ personal growth and their productivity in their role. We firmly believe that everyone can hit their productivity stride when they are learning and growing every single day, working towards meaningful goals; which is the case at Verneek.We are just getting started! The initial core Verneek team will be playing a crucial role in shaping the culture of the company moving forward. We are looking for highly ambitious individuals who can take the lead in driving various aspects of the company, and help us shape its lasting culture.
      

        Show more

        


        Show less",Mid-Senior level
Yakoa,Machine Learning Engineer,"We’re looking for people who want to build for the future of Web3. You’ll be building customer-facing products that help shape the way intellectual property is processed and handled.ResponsibilitiesTrain and deploy deep learning models to power Yakoa’s intellectual property tracing capabilities.Own the implementation of capabilities by taking responsibility from inception to deployment.Uphold our high engineering standards by bringing consistency and repeatability to the training, evaluation, and deployment processes.Mentor software engineers while serving as technical lead, contributing to and directing the execution of complex projectRequirements5+ years working as a machine learning engineer or researcher.Experience managing model deployment pipelines on cloud services like AWS.Familiarity with state-of-the-art deep learning models across computer vision and natural language processing.Proficiency in Python, and PyTorch.Exceptional candidates also haveExperience with Web3 toolingB2B software design experienceBenefitsUnlimited PTO.Competitive compensation packages.Remote friendly & flexible hours.Wellness packages for mental and physical health.No crypto or Web3 experience? No problem! We’ll help coach you and cover any costs for educational materials for your growth.


        Show more

        


        Show less",Mid-Senior level
"Chemix, Inc.",Machine Learning Research Engineer Internship,"Chemix is seeking a highly-motivated graduate-level machine learning research engineer intern to help develop and expand our internal AI capabilities for battery materials discovery. Our AI platform is the core of Chemix. Though data is first and foremost in any application of AI, it is typically very scarce in materials development. We've designed our entire R&D operation to generate battery materials datasets of unprecedented size and quality. As a machine learning research engineer intern at Chemix, your mission is to work with our machine learning scientists to (i) suggest, prototype, and test new algorithms, and (ii) design and build the machine learning pipelines that turn our data into actionable results. You'll make a fundamental contribution to developing the batteries that will power the electrification revolution in transportation and beyond.As an early employee at a fast-moving startup, we expect you to quickly and creatively solve all kinds of technical problems, including those beyond your core expertise. An ideal candidate is able to learn quickly, is eager to stretch their knowledge of the ML and data software stack, takes pride in the quality of their work, and wants to make a real impact in energy storage technologies for electric transportation.Responsibilities:Suggest, prototype, and test new ML algorithms based on our large materials datasetsDiscover and introduce new ML models, statistical methods, software frameworks, and libraries Contribute code to Chemix's internal codebase (Python)Interface with our data scientists, data/software engineers, and battery engineers Implement best practices for code development and ML-ops, experiment tracking, etcInform the optimization of the R&D process that generates our dataRequirementsIn-progress, or recently completed, MS or PhD in applied machine learning or adjacent field.Experience with core data science, machine learning, and statistics conceptsExperience with the python data ML stack: pandas, numpy, sklearn, pytorch / tensorflowExperience with the fundamentals of ML and software ops: git, testing, CI/CD, experiment tracking, cloud computingClear communication and good people skillsStrong organization and ability to manage parallel projectsNice to have:Previous battery data experienceFamiliarity with experimental chemistry/materials scienceBenefitsStock Option PlanHealth Care Plan (Medical, Dental & Vision)Retirement Plan (401k)Paid Time Off (Vacation, Sick & Public Holidays)Family Leave (Maternity, Paternity)


        Show more

        


        Show less",Internship
Patterned Learning AI,Junior Machine Learning Engineer,"REMOTE (US/Canada Residing people only, with work permit)Patterned Learning – Junior Machine Learning Engineer , FULL-TIME, Salary $90K - $130K a year.About us: The Future of AI is Patterned, a stealth-mode technology startup. Top investors include Sequoia and Anderson Horowitz, founders from Google, DeepMind, and NASA and we’re hiring for almost everything!About The Job Requirements2 years of experience, or an advanced degree (MSc).Experience in applied Deep Learning (DL) and Computer Vision (CV) concepts including but are not limited to: CNNs, RNNs, Autoencoders, Transfer Learning.Hands-on experience (academic and/or industrial) in 3D Pose Estimation and Motion reconstruction from images and videosProficiency in general purpose programming languages: Python, and C++.Experience with ML frameworks such as: PyTorch, Tensorflow, etc.The ideal candidate would be very well acquainted with Computer Graphics techniques, Neural Rendering, and Numerical Optimization(Optional) Knowledge of 3D packages such as Blender, Maya, or any game engine technologyBSc in Computer Science, Mathematics, Electrical Engineering, or related technical field.Ability to speak and write in English fluently and idiomatically.Special Benefits You Will LoveFlexible vacation, paid holidays, and paid sick days401(k) with up to 2% employer match (no match)Health, vision, and dental insuranceOptional supplemental insurance policies for things like accidents, injuries, hospitalizations, or cancer diagnosis and treatment.Schedule: 8 hour shift, Monday to Friday , Time: Flexible, Job Type: Full-time
      

        Show more

        


        Show less",Entry level
"Enterprise Minds, Inc",Machine Learning Software Engineer,"ML - Handson Tensorflow Dev -ML pipeline and process -Strong python coding skills -Experience in deploying models -API development -Flask or Django experience
      

        Show more

        


        Show less",Entry level
Massachusetts Institute of Technology,Software and Data Junior Engineer,"Information on MIT’s COVID-19 vaccination requirement can be found at the bottom of this posting.


        Show more

        


        Show less",Mid-Senior level
Lockheed Martin,Software Engineer - Early Career,"Description:By bringing together people that use their passion for purposeful innovation, at Lockheed Martin we keep people safe and solve the world's most complex challenges. Our people are some of the greatest minds in the industry and truly make Lockheed Martin a great place to work.With our employees as our priority, we provide diverse career opportunities designed to propel development and boost agility. Our flexible schedules, competitive pay, and comprehensive benefits enable our employees to live a healthy, fulfilling life at and outside of work.At Lockheed Martin, we place an emphasis on empowering our employees by fostering innovation, integrity, and exemplifying the epitome of corporate responsibility.Your Mission is Ours.The coolest jobs on this planet… or any other… are with Lockheed Martin Space.Lockheed Martin Space in Littleton, CO is seeking a full-time Early Career Software Engineer. Consolidated Analysis Orchestration Services (CAOS) is the preeminent Geospatial-Intelligence program in the world – over 10,000 intelligence analysts and decision-makers worldwide daily rely on CAOS for critical intelligence and geospatial data management. In addition to meeting today’s critical intelligence mission needs, we are working on evolving exciting future automation and artificial intelligence solutions for the National Geospatial-Intelligence Agency (NGA). We need the best engineers on our team to ensure mission success! Think you have the skills, come join the CAOS Team that builds software for the next generation of geospatial intelligence.Must be a US Citizen ; this position will require a government security clearance. This position is located at a facility that requires special access.Basic Qualifications Acceptable bachelors degree programs will include only science and technology (STEM) related programs such as Computer Science, Systems Engineering, Electrical Engineering, Computer Engineering, Physics, Mathematics etc. Must be a US Citizen ; this position will require a government security clearance. This position is located at a facility that requires special access.Desired SkillsProficiency with one or more of the following software languages: Java, C++, C#. Candidate will have knowledge of basic software practices such as coding standards, unit testing and configuration management, database and System administration. Good communication skills. Strong team player. Candidate will work in a team environment utilizing software methodologies and processes. Familiarity with Agile Development Process a plus. Strong communication skills a results oriented team player, creative thinker and problem-solver and follow all ethical standards of the Lockheed Martin Corporation.Security Clearance Statement: This position requires a government security clearance, you must be a US Citizen for consideration.Clearance Level: TS/SCIOther Important Information You Should KnowExpression of Interest: By applying to this job, you are expressing interest in this position and could be considered for other career opportunities where similar skills and requirements have been identified as a match. Should this match be identified you may be contacted for this and future openings.Ability to Work Remotely: Onsite Full-time: The work associated with this position will be performed onsite at a designated Lockheed Martin facility.Work Schedules: Lockheed Martin supports a variety of alternate work schedules that provide additional flexibility to our employees. Schedules range from standard 40 hours over a five day work week while others may be condensed. These condensed schedules provide employees with additional time away from the office and are in addition to our Paid Time off benefits.Schedule for this Position: 9x80 every other Friday offPay RateThe annual base salary range for this position in Colorado or Washington is $57,800 - $110,800. Please note that the salary information is a general guideline only. Lockheed Martin considers factors such as (but not limited to) scope and responsibilities of the position, candidate's work experience, education/ training, key skills as well as market and business considerations when extending an offer.Benefits offered: Medical, Dental, Vision, Life Insurance, Short-Term Disability, Long-Term Disability, 401(k) match, Flexible Spending Accounts, EAP, Education Assistance, Parental Leave, Paid time off, and Holidays.(Washington state applicants only) Non-represented full time employees: accrue 10 hours per month of Paid Time Off (PTO); receive 40 hours of Granted PTO annually for incidental absences; receive at least 90 hours for holidays. Represented full time employees accrue 6.67 hours of PTO per month; accrue up to 52 hours of sick leave annually; receive at least 96 hours for holidays. PTO is prorated based on hours worked and start date during the calendar year.This position is incentive plan eligible.Lockheed Martin is an Equal Opportunity/Affirmative Action Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, pregnancy, sexual orientation, gender identity, national origin, age, protected veteran status, or disability status.Join us at Lockheed Martin, where your mission is ours. Our customers tackle the hardest missions. Those that demand extraordinary amounts of courage, resilience and precision. They’re dangerous. Critical. Sometimes they even provide an opportunity to change the world and save lives. Those are the missions we care about.As a leading technology innovation company, Lockheed Martin’s vast team works with partners around the world to bring proven performance to our customers’ toughest challenges. Lockheed Martin has employees based in many states throughout the U.S., and Internationally, with business locations in many nations and territories.Experience Level: 4 yr and up CollegeBusiness Unit: SPACERelocation Available: PossibleCareer Area: Software EngineeringType: Full-TimeShift: First
      

        Show more

        


        Show less",Entry level
Lightmatter,Machine Learning Research Engineer,"The AI age is upon us and high performance computing is the underlying platform powering everything from Large Language Models (LLM) to Image synthesis from text. However, with the demise of Moore’s law and Dennard scaling we are at an inflection point. At Lightmatter, we are leading the transition of computing from traditional electronic transistors to photonic technologies which can operate at mind blowing efficiency and throughput.In this role, you will support all the activities of the ML team as it guides the development of a new class of computing infrastructure. This includes fine tuning LLMs, enablement of new models on custom architectures, evaluating the performance of models at scale, developing abstract models of the hardware for evaluating accuracy and throughput and help co-design novel hardware in a new paradigm of computing. Working in a small team of highly talented engineers, you will be able to move fast and develop well architected solutions.If you are passionate about advanced AI technology and would like to develop scalable algorithms, hardware and ML techniques, join us!ResponsibilitiesDevelop software for evaluating accuracy and throughput of models on a custom hardware.Develop performance models for a novel class of hardware.Develop scalable algorithms for large scale inference and trainingTrain LLMs and other models on a large cluster of GPUs.Support ML researchers as they explore accuracy on a wide variety of models on custom hardware.Publish and present new research at premier ML/CS conferences.RequirementsMS in Computer Science or related fields; PhD strongly preferredMinimum of 8 years of related experience with a Bachelor’s degree; or 6 years and a Master’s degreeExperience with developing and shipping ML/HPC software Understanding of deep learning, parallel computing, compilers and/or hardware architecture.Experience with developing and modifying machine learning models for scalability.Experience or understanding of low precision training and inference.Technical expertiseExperience with scalable frameworks such as MPI, PyTorch distributed, CUDA, and NCCL.Highly proficient in deep learning programming languages and frameworks, e.g. Python, C++, CUDA, Tensorflow, PyTorch, JAX.Experience with practical problem solving with innovative algorithmic solutions.Preferred QualificationsUnderstanding of advanced techniques used in parallel computing, deep learning and HPC.Ability to model complex workloads on different architecture proposals.Understanding of parallel computing architectures.Experience contributing first hand to important software or ML algorithms deployed in the industry.You are enthusiastic about new technologies, algorithms, and mathematics.BenefitsComprehensive Health Care Plan (Medical, Dental & Vision)401k matchingLife Insurance (Basic, Voluntary & AD&D)Generous Time Off (Vacation, Sick & Public Holidays)Paid Family LeaveShort Term & Long Term DisabilityTraining & DevelopmentFlexible, hybrid workplace modelStock Option PlanBase Compensation Range: $200,000 to $230,000. In accordance with the Colorado, California and New York law, the range provided is Lightmatter's reasonable estimate of the compensation for this role. Actual pay will be based on several factors including work experience, location and education.Lightmatter recruits, employs, trains, compensates and promotes regardless of race, religion, color, national origin, sex, disability, age, veteran status, and other protected status as required by applicable law.
      

        Show more

        


        Show less",Mid-Senior level
Patterned Learning AI,Junior Data Scientist,"REMOTE (US/Canada Residing people only, with work permit)Patterned Learning – Junior Data Scientist , FULL-TIME, Salary $100K - $130K a year.About us: The Future of AI is Patterned, a stealth-mode technology startup. Top investors include Sequoia and Anderson Horowitz, founders from Google, DeepMind, and NASA and we’re hiring for almost everything!About The Job RequirementsM.S. or PhD in Data Science/Electrical Engineering/Computer ScienceExperience in machine learning, data science or similar rolesExperience with version control systems, collaborative coding frameworks and scalable engineering tools such as DockerSolid understanding of the theory and practice of machine learning algorithmsExperience building functional prototypes and/or products in PythonDSP or/and timeseries analysis an advantageKnowledge of human physiology and bioelectric or optical sensing techniques is a nice bonusCollaborative approach with strong written and verbal communication skillsEfficient, creative and able to manage multiple projects concurrentlySpecial Benefits You Will LoveFlexible vacation, paid holidays, and paid sick days401(k) with up to 2% employer match (no match)Health, vision, and dental insurance.Schedule: 8 hour shift, Monday to Friday , Time: Flexible, Job Type: Full-time
      

        Show more

        


        Show less",Entry level
Holy Grail Inc,Machine Learning Engineer,"Holy Grail developed a direct air carbon capture technology that uses electrons to capture CO2 from the atmosphere. We are looking for proactive candidates who are ready to take ownership and are passionate about creating a sustainable solution to removing excess CO2 from the atmosphere. The ultimate goal of Holy Grail is to contribute to the long-term sustainability of life on Earth.We are looking for a data machine learning engineer to join our team and help bring our modular CO2 scrubbers to market.This role will be located in Mountain View, CA.Requirements: Detail-oriented with a creative approach to science and engineering A high degree of autonomy and independence Intrinsic motivation with a fundamental love of science Ability to learn and adapt quickly Advanced skills with Tensorflow and/or Pytorch Experience with probabilistic models like Gaussian processes and BNNs Experience with active learning for Design of Experiments Experience with different active learning sampling methods Experience in building regression models in large combinatorial spacesResponsibilities: Design and build models for Design of Experiments Design and build multi-target regression models for research and engineering optimization Design and build hyperparameter tuning pipelines for machine learning and deep learning models Collaborate with mechanical engineers, chemical engineers, and design engineers to optimize manufacturing methodsNice to have: Advanced degree in data science or equivalent experience Data engineering experience Computational chemistry and atomistic simulations experience Bioinformatics experience Experience with TensorFlow probability and Pyro Experience with building active learning sampling methods from scratchWhat we offer:You will join a team that is passionate about having an impact on climate change. We care about the optimal way to solve a problem and nurture a culture of creativity and collaboration. We care about quick iterations, minimizing assumptions, and we use emojis to label our chemicals. We work on interesting technical problems and provide support and resources to tackle them.Impact: your contribution will directly impact our technical milestones and you will have full ownership of your projects. We don’t micromanageNo politics: we give you the resources to test all your wildest ideas in hours or days, not months. If there is a chance that something will advance our progress we will test it as soon as possibleOwnership: not only you will own your projects you will also own part of the companyAutonomy: we welcome your independent perspective and encourage you to set and manage your time to achieve our shared goalsFlexibility: we cultivate an informal environment that is more fun and less rigid compared to academia and larger companies
      

        Show more

        


        Show less",Not Applicable
Tech Firefly,Machine Learning Engineer,"Tech Firefly is teaming up with a national financial services company to hire a Machine Learning Engineer. If you have experience building out Machine Learning projects as an engineer, please apply today.This position will require you to work on-site in Austin, TXLong Term Contract PositionPay: $60/hour on W2Requirements Bachelor of Science in Computer Science or a related field Proven experience building out ML projects as a Machine Learning Engineer or similar role Understanding of data structures, data modeling and software architecture Deep knowledge of math, probability, statistics and algorithms Ability to write robust code in Python, Java or R Experience with machine learning frameworks and libraries such as Tensorflow, Pandas, NumPy, Matplotlib or similar Working knowledge of Agile, Iterative development process is essential Preferred Experience in NLU/NLP or large language models Experience working in GCP or AWS clouds Demonstrated ability to work well under pressure in a fast-paced environment Exposure to a regulatory environment (like Banking & Finance or Health care etc.) domain is a plus Hands on experience with DevOps and Continuous Integration tools (Jenkins/Bamboo/GIT etc.) is preferredBenefitsSick DaysFree Life InsuranceMedical Insurance Options
      

        Show more

        


        Show less",Mid-Senior level
BLACKBIRD.AI,Machine Learning Engineer (NLP),"This is a fully remote opportunity at Blackbird.AI. You will not be required to relocate.The Company:What has been the effect of disinformation on the world?Blackbird.AI creates leading-edge AI software to provide critical real-time insights to provide our clients with a deep understanding of ongoing disruptive narratives, their motives, and overall digital noise. We are united by our dedication to our mission. We believe that we have a responsibility to society and that our service is vitally needed by organizations and individuals to create an empowered and critical thinking society.If this mission resonates with you, we'd love to hear from you.The Opportunity:We are looking for a Machine Learning Engineer with expertise in NLP who can join our AI research and development efforts with a direct impact on our core platform. You will work with both engineering and business teams to best understand design requirements. Then, your role is to design and build practical high performance machine learning solutions.In this role, you will work on some of the latest cutting edge applications of machine learning applied to critical problems that affect businesses, governments and society. You will directly work with top management and key stakeholders to define solutions to critical problems that will have immediate impact and value at the platform and client levels. If you are passionate to work on massive, unstructured problems that can be solved using data, we are looking for you.RESPONSIBILITIES:Contribute to research and development focusing on the following areas: information extraction, multilingual NLP, automated summarization and graph network analysis.Manage the collection and annotation of large custom datasets for text classification, unsupervised pre-training, translation, tagging, and other related problems.Capable of understanding and implementing state-of-the-art methods based on research papers and/or open source libraries, and push beyond the state-of-the-art.Experience with implementing efficient and scalable software systems in Python. Ability to integrate implemented software components into a fully functional software pipeline, and provide verification and validation against requirements.Knowledge of machine learning evaluation techniques, failure modes, and limitations.RequirementsMust Have:Minimum 2 years of professional experience working in Natural Language Processing or closely related field, with demonstration of successful delivery of novel research and/or product offerings.Masters degree or PhD from an accredited college/university in Computer Science, Computational Linguistics, Statistics, Mathematics, Engineering, Bioinformatics, Physics, Operations Research, or related fields (strong mathematical/static background with ability to understand algorithms and methods from a mathematical and intuitive viewpoint). Some exceptions can be made depending on exceptional past accomplishments/references. Experience with command-line scripting, data structures and algorithms, and the ability to work in a Linux environment, processing large amounts of data in a cloud environment.Highly skilled in Python development, as well as: Tensorflow, Pytorch, Keras and Scikit-Learn.Able to communicate scientific concepts to both technical and non-technical audiences.Nice to Have:Working knowledge of AWS and other cloud services.Experience creating novel datasets for scientific analysis or benchmarking.Capability to contribute at the system architecture level to enhance scalability, testability, robustness.Experience with generative models of fake text or images.Experience and top performances in online competitions / hackathons, such as, kaggle.Published research in areas related to machine learning, NLP, or its applications.Record of contributions to open-source machine learning projects, or related endeavors.Experience writing detailed documentation of machine learning systems.BenefitsHealth Care Plan (Medical, Dental & Vision)Paid Time Off (Vacation, Sick & Public Holidays)Work From HomeStock Option PlanExciting career development prospects, to grow into leadership rolesTake note - due to the high volume of applicants, only shortlisted candidates will be notified. Thank you for taking the time to apply for the role at Blackbird.AI.Ll-Remote


        Show more

        


        Show less",Mid-Senior level
Hayden AI,Machine Learning Engineer,"Welcome to Hayden AI, where the future is ours to make. From bus lane and bus stop enforcement to digital twin modeling and more, our clients use our mobile perception system to speed up transit, make streets safer, and create a more sustainable future.Led by experts in AI, computer vision, data science, transportation, and government technology, Hayden AI is pioneering real world problem solving powered by AI and machine learning.Our mobile perception platform is currently utilized by New York City's MTA for automated bus lane enforcement. We recently raised $20 million in Series A funding and have been featured in Bloomberg CityLab, Forbes, Smart Cities Dive, and Politico.Come join us, and help us build a vision-based data platform for smart enforcement and smart cities with our six core values in mind:Customer FocusPassionCollaborationEmpowermentTransparencyIntegrityMachine Learning EngineerSummary Of ResponsibilitiesThis role will work with the data generated from perception algorithms to create insights and fine tune our perception system. You will access databases to create local datasets. Analyze the data to understand the performance and problems with the current solutions Develop custom data models and algorithms to apply to improve our decision making pipelines. Coordinate with different functional teams (cloud /device) to implement models and monitor outcomes. Present findings to the company so that insights can be acted on across the company to improve performanceUse data visualization tools to present findings in easy to understand ways to make improvements to the current system. Summary of Qualifications:Strong data science and traditional ML skills (SVM, Random Forest etc.)Strong problem solving skills with an emphasis on product development. Self led and excited to dig into the data to find issues and insights. Python, Pandas (C++ or Go experience is a bonus). Understanding of computer vision and deep learning. SQL/Database access experience. Experience working with geospatial data is a plus. Compensation89,000-200,000 Base Salary Considerable equity package Extensive wide ranging health benefits Company wide bonus program401k with match programThere are endless learning and development opportunities from a highly diverse and talented peer group, including experts in a wide range of fields (AI, Computer Vision, Government Contracting, Systems & Device Engineering, Operations, Communications, and more)!Just a few of our perks include:Options for 100% company paid medical, dental, and vision coverage for employees and dependents (for US employees)Flexible Spending Account (FSA) and Dependent Care Flexible Spending Account (DCFSA)Life, AD&D, Short and Long Term Disability InsuranceAflac Critical Illness, Accident Insurance & Hospital Indemnity InsuranceMetLife Legal Plan(s) & Pet InsuranceFarmers GroupSelect Auto & Home Insurance401(k) with 3% company matchingProfessional development reimbursementWellness stipendsUnlimited PTORemote work opportunitiesHome office & technology reimbursementDaily catered lunches in our Oakland officeHayden AI is committed to creating a diverse and inclusive environment that fosters learning from each other. We celebrate people of diverse backgrounds, experiences, abilities, and perspectives. We are an equal opportunity employer and are committed to providing a work environment free of harassment and discrimination. Hayden AI is also committed to working with and providing reasonable accommodations to individuals with disabilities. Please let your recruiter know if you need an accommodation at any point during the interview process.To all recruitment agencies: Hayden AI does not accept agency resumes. Please do not forward resumes to our jobs alias, Hayden AI employees or any other company location. Hayden AI is not responsible for any fees related to unsolicited resumes.Privacy Policy
      

        Show more

        


        Show less",Entry level
X1,New Grad Software Engineer (Product),"Who are we?X1 is building the smartest credit card ever made. We power over $800M in annualized spending and are rapidly growing.We have been featured in publications like Business Insider, Fast Company, Forbes, Inc., Money, CNBC, CNET, Nasdaq, TechCrunch and Wired.We have raised over $60M from some of the most iconic investors in Silicon Valley, who founded Google Analytics, Y Combinator Continuity, PayPal, Affirm, Box, Yelp, and more. These include David Sacks, Max Levchin, Wesley Chan, CEOs of Yelp, Box, and Y Combinator Continuity, The Chainsmokers, and Jared Leto.What will you do?Build world class consumer finance software to serve X1's customers.Who will you work with?An elite engineering team with alumni from Affirm, Stripe, Google, Pinterest, Y Combinator, Stanford, MIT, and more.What will you work on?As a frontend-focused product engineer, you will build features that no other credit card has offered before. You will gain experience across the entire stack by deep diving into React and React Native, designing GraphQL API interfaces, and adding functionality to core processing infrastructure.Who are you? An undergraduate or graduate computer science degree (or a related field) Strong computer science fundamentals Strong programming experience with any one language Good communication skills Hungry to learn and grow alongside a growing businessAs an early team member at X1 you will be a critical voice and have significant influence over the direction of the company. We will compensate you well, invest deeply in your development, and ensure this is the single best work experience of your life. If you think you’d be a good fit, we’d love to hear from you.How can you reach us?To learn more, see https://x1.co/
      

        Show more

        


        Show less",Not Applicable
Skyways,Software Engineer - Machine Learning (ML/CV/AI),"At Skyways we are building a new form of air transportation. Some people call it the flying car. We believe fully autonomous unmanned aerial vehicles represent a unique opportunity to move things and ultimately people in new, more efficient ways. Our strategy to get there is completely different than the rest of the industry.Skyways is a startup based in Austin TX. We are backed by some of the most respected investors in Silicon Valley including YCombinator. Although we consider ourselves early-stage, we already have vehicles in production and in the hands of paying customers. Come join us and work on a transportation revolution to advance our civilization!Note: most of our jobs are local in Austin TX, with the notable exception of software related roles.We are growing and looking for a ML/CV/AI Software Engineer to join our team.Having a solid math/science foundation is critical for the role, since you'll need to understand and work with flight dynamics and also help support mechanical engineers by writing software for hardware test stands.We are also looking for a candidate who is excited about things that fly, not afraid of tough engineering challenges, and eager and able to learn quickly and work in an extremely fast-paced startup environment.STUDENTS/NEW GRADUATES: This job requires 3 years post graduation experience, new grad/internship openings are posted separately and applying here may misdirect your application for the roles you are qualified for!Responsibilitieswork with more senior engineers to build new ML training pipelines, add features to existing systems, and fix bugs (Python)write software for CV inference at the edge (C++ mostly)go through design review processreason about your decisions based on data (experiments, math/science)maintain a clean codebase by doing code reviews, writing tests, utilizing continuous integrationlearn and promote software engineering best practicesship software to production (i.e. our aircraft but also network-based applications)maintain production systemswork with flight ops to test your software and iterate/improve at high speedRequirementseducation in Computer Science, Computer Engineering or a related field -- a formal education isn't required but you'll be expected to know backend and low-level fundamentals2+ years of experience in ML (CV preferred)familiarity with PyTorch or TensorFlow and training ML modelsfamiliarity with inference (C++ preferred) and performance optimization at the edgeinterest in aerospaceability and willingness to learn a thousand things in a hundred daysbe an awesome and friendly individualbe open minded to learn more about both software best practices and our field (your code will fly, it's a big deal)bonus points if you have experience with software running onboard a vehicle/robotbonus points if you have experience with flight controls / control theory


        Show more

        


        Show less",Not Applicable
Patterned Learning AI,Data Engineer (Entry Level ),"REMOTE (US/Canada Residing people only, with work permit)Patterned Learning – Data Engineer (Entry Level ) , FULL-TIME, Salary $100K - $130K a year.About us: The Future of AI is Patterned, a stealth-mode technology startup. Top investors include Sequoia and Anderson Horowitz, founders from Google, DeepMind, and NASA and we’re hiring for almost everything!About The JobRequired Skills and Experience:Experience in writing cloud-based softwareExpertise with AWS data processing products (Kinesis, S3, Lambda, etc.) or comparable (Redis, Kafka, Google DataFlow, etc.)Strong knowledge of relational DBs (Postgres, Snowflake, etc.) including SQL, data modeling, query tuning, etc.Experience delivering software products built using PythonExperience using professional software development practices, including: Agile processes, CI/CD, etc)Familiarity with distributed data processing frameworks (AWS Glue, Spark, Apache Beam, etc.)Familiarity with modern data analysis, dashboarding and machine learning tools (DBT, Fivetran, Looker, SageMaker, etc.)Special Benefits You Will LoveFlexible vacation, paid holidays, and paid sick days401(k) with up to 2% employer match (no match)Health, vision, and dental insurance.Schedule: 8 hour shift, Monday to Friday , Time: Flexible, Job Type: Full-time
      

        Show more

        


        Show less",Entry level
