company,job-title,job-description,level
Yakoa,Machine Learning Engineer,"We’re looking for people who want to build for the future of Web3. You’ll be building customer-facing products that help shape the way intellectual property is processed and handled.ResponsibilitiesTrain and deploy deep learning models to power Yakoa’s intellectual property tracing capabilities.Own the implementation of capabilities by taking responsibility from inception to deployment.Uphold our high engineering standards by bringing consistency and repeatability to the training, evaluation, and deployment processes.Mentor software engineers while serving as technical lead, contributing to and directing the execution of complex projectRequirements5+ years working as a machine learning engineer or researcher.Experience managing model deployment pipelines on cloud services like AWS.Familiarity with state-of-the-art deep learning models across computer vision and natural language processing.Proficiency in Python, and PyTorch.Exceptional candidates also haveExperience with Web3 toolingB2B software design experienceBenefitsUnlimited PTO.Competitive compensation packages.Remote friendly & flexible hours.Wellness packages for mental and physical health.No crypto or Web3 experience? No problem! We’ll help coach you and cover any costs for educational materials for your growth.


        Show more

        


        Show less",Mid-Senior level
Stout Systems,Machine Learning Engineer - Medical Images (3909-W),"We are searching for an engineer with medical image analysis experience as well as experience in ML (Machine Learning), DL (Deep Learning) and Computer Vision to join a fast-growing AI company that is addressing real-world challenges in the Health Care industry.Our client has beautiful offices in downtown Ann Arbor. Employees are well compensated, promoted from within and taught new programming languages, techniques and disciplines as part of their jobs. The culture is relaxed. The PTO is generous.The ideal candidate has worked on a commercial product and has had their work released to customers.LOCATIONAnn Arbor MichiganSince this role deals with Personal Health Information, candidates are required to perform the majority of their work onsite.At this time, our client is not able to accommodate any type of work visa other than TN Visas.Compensation$90K to $130K (potentially higher for an excellent-fit candidate). Excellent, comprehensive benefits.Some relocation assistance available for a highly qualified candidate.EDUCATIONComputer Science or engineering degreeRequired Skills For Machine Learning ScientistMinimum of 3 years' commercial experience using machine learningProficiency with Python development.Solid experience with Image Analysis (preferably x-ray images)Experience with data noise removal, data augmentation, dataset truthing and constructionExpertise in visualizing and manipulating large datasetsProficiency with a deep learning library (e.g., PyTorch, TensorFlow, or Keras) and deployment of models across languages a plusResponsibilities In This Role May IncludeUnderstanding business objectives and developing models that help to achieve them, along with metrics to track progressAnalyzing deep learning algorithms that could be used to solve a problem and ranking them by their success probabilityExploring and visualizing data to gain an understanding of it, then identifying differences in data distribution that could affect performance when deploying the model in the real worldVerifying data quality and/or ensuring it via data cleaningDefining validation strategiesTraining models and tuning hyperparametersAnalyzing errors of the model and designing strategies to overcome themTAGSMachine Learning | ML | Deep Learning | DL | Computer Vision | Image Analysis | Java | Python | PyTorch | TensorFlow | Keras | 3909-WPlease submit resume and cover letter to recruit@stoutsystems.com with the job title/number in the email.We have a bunch of technology jobs available! View more jobs at https://www.stoutsystems.com/jobsWe host free career webinars every week at https://www.stoutsystems.com/eventsRequirementsEDUCATIONComputer Science or engineering degreeResponsibilities In This Role May IncludeUnderstanding business objectives and developing models that help to achieve them, along with metrics to track progressAnalyzing deep learning algorithms that could be used to solve a problem and ranking them by their success probabilityExploring and visualizing data to gain an understanding of it, then identifying differences in data distribution that could affect performance when deploying the model in the real worldVerifying data quality and/or ensuring it via data cleaningDefining validation strategiesTraining models and tuning hyperparametersAnalyzing errors of the model and designing strategies to overcome themBenefitsCOMPENSATION$90K to $130K (potentially higher for an excellent-fit candidate). Excellent, comprehensive benefits.Some relocation assistance available for a highly qualified candidate.
      

        Show more

        


        Show less",Mid-Senior level
,,,
Neural Magic,Machine Learning Research Engineer,"Neural Magic is an early-stage AI software company democratizing high performance for deep learning models. Our goal is to reduce the cost and increase the performance of end-users deploying deep learning applications. Based on decades of research at MIT, Neural Magic has developed a software platform that allows developers to sparsify deep learning models to minimize footprint and run on CPUs at GPU speeds. Please look through our website and GitHub repos to get a feel of what we are about.Founded by an award-winning team of computer scientists and researchers out of MIT, we are a venture-backed company headquartered in Davis Square, Somerville, MA. Our investors include Amdocs, Andreessen Horowitz, Comcast Ventures, NEA, and Pillar VC.We are seeking a machine learning research engineer to work closely with our research team implementing deep learning research and using model compression techniques. This person identify, report on, and create new algorithms and models within the deep learning field. If you are someone who wants to contribute to solving challenging technical problems at the forefront of deep learning, this is the role for you!ResponsibilitiesUse your understanding of machine learning to tackle meaningful technical problemsCollaborate with research and product development teams to transform research ideas into product solutionsResearch and implement appropriate ML algorithms and toolsRun machine learning tests and experiments while optimizing hyperparametersPerform statistical analysis and fine-tuning using test resultsKeep abreast of developments in the fieldRequirementsProven experience as a machine learning researcher, engineer, or similar roleSolid knowledge of machine learning and deep learning fundamentals with experience in one or more of computer vision, NLP, speech, reinforcement learning, generative models, etcKnowledge of common ML frameworks (like PyTorch or Keras) and libraries (like NumPy and scikit-learn)Strong programming skills with proven experience implementing Python-based machine learning solutionsAbility to interpret and implement research ideas and algorithmsCreative, collaborative, and innovation-focusedStrong sense of project ownership and personal responsibilityMaster's in Computer Science, Mathematics or similar fieldBenefitsHealth Care Plan (Medical, Dental & Vision)Retirement Plan (401k, IRA)Paid Time Off (Vacation, Sick & Public Holidays)Family Leave (Maternity, Paternity)Short Term & Long Term DisabilityTraining & DevelopmentWork From HomeFree Food & SnacksWellness ResourcesStock Option PlanWe are an equal opportunity employer. All applicants will be considered for employment without attention to race, color, religion, sex, sexual orientation, gender identity, national origin, veteran or disability status.
      

        Show more

        


        Show less",Mid-Senior level
,,,
"Koh Young Technology, Inc.",Computer Vision Engineer,"Job Functions: To research and develop scalable computer vision and machine learning solutions to a hard problem To investigate and solve exciting and difficult challenges of the real-world problems in image recognition/classification, object detection/recognition, 3D reconstruction and deep learning To design, implement, and deploy full-stack computer vision and machine learning solutionsDetailed Job Descriptions: Deep Learning Network Training and Deployment to wide range of CV application Image Enhancement Ghost removal / De-blurring / Contrast Enhancement Color Image Processing Denoising / Image Domain Transformation / Smoothing & Sharpening Segmentation Semantic Segmentation / Instance Segmentation Various Region Detection on Images Saliency / Anomaly Shape matching / Blob from multi-modal data / Model Fitting Classification Small Data driven / Big Data driven 3D / Depth image processing development Transformations / Denoising (Artifact, …) / Reconstruction / Ensemble Stereo Vision Camera Calibration / Depth EstimationEducation and ExperienceRequired: Master’s degree in Computer Science or Electrical Engineering plus 2 or more years of relevant experiencePreferred #1: Master's degree in Computer Science or Electrical Engineering plus 5 or more years of relevant experiencePreferred #2: Doctorate in Computer Science or Electrical Engineering plus 3 or more years of relevant experienceTechnical Requirements (At least, one of the below is required.)Experience to Research and Develop to Classical Computer Vision AlgorithmExperience to Research and Develop Machine LearningExperience to C++ implementation of Computer VisionSkills to programming language (At least, one of the below is required.)C++ / Python / CUDASalary rangefrom $112,066[채용 관련 개인정보 처리방침] 개인정보처리방침


        Show more

        


        Show less",Not Applicable
"Inovision, Inc.",Software Engineer - Machine Vision/AI Application,"Software Engineer - Machine Vision Application - (C#, C++,Python, OpenCV) (Onsite position in Auburn Hills, Michigan) Founded in 1994, Inovision offers automation and robotics products for automating manufacturing processes using AI, Industrial Internet of Things (IIoT) devices, and Big Data analysis. We are developing new applications to scan and analyze automobiles and other surface inspections during the automation process. Our automotive applications control factories for Tesla, Ford, Toyota, and Mercedes using IoT methods paired with AI algorithms. This position is for a strong image processing and AI software engineer. We are developing new products to scan and analyze automobiles and other surface inspection during the automation process. This job involves an understanding of cameras, lights, image processing and large scale software design. The candidate should have a solid electrical engineering or computer science background with strong image processing/AI skills. You must love to write code in C++, OpenCV, C# and Python. Highly motivated individuals who are good at working in a group or alone are desired. We use the latest technologies, OpenCV, Python, WPF, C#, C++. This is a great opportunity to stay up to date with the latest development tools. Job Description * Onsite position in Auburn Hills, MI. Some travel will be required to factories for debug. * Develop software in Microsoft C#/C++, OpenCV based on project requirements * Develop image processing algorithms in multi threaded windows environment Requirements * Solid engineering or computer science background * Motivated, intelligent, and hard-working * Excellent communication skills * Willingness to travel occasionally * Attention to detail * Legally authorized to work full-time in the United States and travel internationally as needed * Must be skilled in C#/C++ and OpenCV and multi threaded real time application development * Development may include some embedded system development, windows application development, multi-thread applications, and AI. To show your interest in this position, please explain why you would like to relocated to Michigan and which of the skills above you have expertise in to make you successful in this position! Health Benefits with Blue Cross Blue Shield PPO and matching IRA contributions are just some of our benefits! We offer great pay with 1.5x when working overtime! Other Information * Inovision is an equal opportunity employer. * Candidates must be able to perform the essential job functions with reasonable accommodation. * Employees must maintain a mobile phone and valid driver's license. * Candidates will be required to write a sample program during the interview process. * All candidate information will be kept confidential according to EEO guidelines. Company Description Growing leader in industrial vision and robotic integration for automotive and general industry.Growing leader in industrial vision and robotic integration for automotive and general industry.
      

        Show more

        


        Show less",Entry level
Verneek,Machine Learning Engineer,"Do you want to be part of the core team for building the next one-of-a-kind tech companies that can potentially change your career's trajectory?! We are striving to build the future of decision-making at Verneek. Come join us!If you are fed up with how little impact you are making at your current job despite all the hard work, if you are bored with your job where you cannot learn or innovate anymore, Verneek could be a perfect opportunity for you: a new deep-tech AI startup, where you'd get to learn, innovate, and leave your mark every single day.We are looking for a stellar & highly ambitious machine learning engineer as one of the first employees to help build complex AI/NLP models supporting the Verneek AI platform! You'll get to work on fundamental AI research problems, but all grounded within the scope of our particular AI platform. It'll be all much more rewarding and influential than working on narrow AI benchmarks! :)Every day, you'll get to solve very unique, highly complex, and socially impactful problems. This is an early-stage startup, so we'll be moving super-fast and there will be no legacy obstacles on your way to make a significant impact. Whatever you do every hour of every day counts!!ResponsibilitiesImplement, scale, and maintain complex AI/NLP models supporting the Verneek AI platformRequirementsMINIMUM QUALIFICATIONS BSc. degree in Computer Science or related fields3+ years of experience with Python3+ years hands-on experience developing architectures with machine learning frameworks such as Tensorflow/PyTorchDemonstrated AI/NLP engineering skillset through having deployed largescale AI/NLP systems to productionWork authorization in the USA at the time of hireContinuing work authorization during employment can be sponsored by VerneekPreferred QualificationsMSc. degree in Computer Science or related fieldsExperience in Natural Language Understanding, Dialogue Systems, Semantic Parsing, Transfer Learning and learning with limited dataBenefitsMedical, dental, vision, disability, and life insurance401K matching contributionsFlexible PTOCareer growth support through sponsoring learning opportunities and mentorshipAbout VerneekVerneek is an early-stage deep-tech AI startup, based in NYC, founded by a team of leading AI research scientists and backed by a group of world-renowned business and AI leaders. Verneek recently closed its first round of financing and is now hiring its first ten employees, with tremendous growth & leadership opportunities.Verneek MissionQuintillion bytes of data get generated every day!! Leveraging this data for data-informed decision-making for societal, personal, and business matters is more viable and crucial than ever. Verneek's mission is to enable anyone to make data-informed decisions, be personal or business, without needing to have any technical background.Verneek CultureYou can get a visual sense of our culture here: https://www.verneek.com/culture.It’s often hard to put “culture” into words. We all absolutely love what we do, care about each other, share all sorts of meals together, celebrate all kinds of events together, and work tirelessly with the excitement of making a difference through technical innovation. We are enjoying the journey, and going through all the ups and downs together.We are building a truly different kind of a company where we put the well-being, career growth, and overall happiness of our team as our north star, through which we can deliver on our highly ambitious mission. We are determined to make sure that every individual’s career and life goals will be well aligned with their role at Verneek. We are striving to hit a balance between each employees’ personal growth and their productivity in their role. We firmly believe that everyone can hit their productivity stride when they are learning and growing every single day, working towards meaningful goals; which is the case at Verneek.We are just getting started! The initial core Verneek team will be playing a crucial role in shaping the culture of the company moving forward. We are looking for highly ambitious individuals who can take the lead in driving various aspects of the company, and help us shape its lasting culture.
      

        Show more

        


        Show less",Mid-Senior level
Wayve,Machine Learning Engineer,"WHO ARE WE?Our team is the first in the world to use autonomous vehicles on public roads using end-to-end deep learning, computer vision and reinforcement learning. Leveraging our multi-national world-class research team we're focusing on using less data to learn more intelligent algorithms to bring autonomy for everyone, everywhere. We aim to be the future of self-driving cars, not vehicles that are told how to drive through hand-coded rules and maps, but ones which learn from experience and data.WHERE YOU'LL HAVE AN IMPACTWe're looking for bold, talented and creative people to join our journey in developing next-generation autonomous vehicles. We're a growing start-up, building our first cohort of engineers and you can be at the heart of this!We are looking for ML Engineers to help productionize an end-to-end self driving neural network for autonomous driving. You'll be working closely with Platform and Research teams to integrate, test and scale ML features for production. Productionizing and scaling our ML models by working across Data, Validation, Platform and Research is a core component of this role and why we need you!What You'll Bring To WayveExperience in shipping ML features and in applied researchPassion to take research ideas to productionGood grasp of machine learning literatureExperience in working in platform teams and working with research teamsGood insight into the training, validation, testing and metrics for deep learning features/modelsAbility to write high quality, well-structured and tested Python codeSolid experience working with concurrent, parallel and distributed computingComfortable working with and visualising huge data setsKnowledge of computing fundamentals - what makes code fast, secure and reliableBS or MS in Machine Learning, Computer Science, Engineering, or a related technical discipline or equivalent experienceWhat We Offer YouAttractive compensation with salary and equityImmersion in a team of world-class researchers, engineers and entrepreneursA unique position to shape the future of autonomous driving and to tackle the biggest challenge of our timeBespoke learning and development opportunitiesRelocation support with visa sponsorshipFlexible working hours - we trust you to do your job well, at times that suit you and your teamPrivate on-site chef, in-house bar, lots of socials, and more!Wayve is built by people from all walks of life. We believe that it is our differences that make us stronger, and our unique perspectives and backgrounds that allow us to build something different. We are proud to be an equal opportunities workplace, where we don't just embrace diversity but nurture it - so that we all thrive and grow.


        Show more

        


        Show less",Entry level
Hayden AI,Machine Learning Engineer,"Welcome to Hayden AI, where the future is ours to make. From bus lane and bus stop enforcement to digital twin modeling and more, our clients use our mobile perception system to speed up transit, make streets safer, and create a more sustainable future.Led by experts in AI, computer vision, data science, transportation, and government technology, Hayden AI is pioneering real world problem solving powered by AI and machine learning.Our mobile perception platform is currently utilized by New York City's MTA for automated bus lane enforcement. We recently raised $20 million in Series A funding and have been featured in Bloomberg CityLab, Forbes, Smart Cities Dive, and Politico.Come join us, and help us build a vision-based data platform for smart enforcement and smart cities with our six core values in mind:Customer FocusPassionCollaborationEmpowermentTransparencyIntegrityMachine Learning EngineerSummary Of ResponsibilitiesThis role will work with the data generated from perception algorithms to create insights and fine tune our perception system. You will access databases to create local datasets. Analyze the data to understand the performance and problems with the current solutions Develop custom data models and algorithms to apply to improve our decision making pipelines. Coordinate with different functional teams (cloud /device) to implement models and monitor outcomes. Present findings to the company so that insights can be acted on across the company to improve performanceUse data visualization tools to present findings in easy to understand ways to make improvements to the current system. Summary of Qualifications:Strong data science and traditional ML skills (SVM, Random Forest etc.)Strong problem solving skills with an emphasis on product development. Self led and excited to dig into the data to find issues and insights. Python, Pandas (C++ or Go experience is a bonus). Understanding of computer vision and deep learning. SQL/Database access experience. Experience working with geospatial data is a plus. Compensation89,000-200,000 Base Salary Considerable equity package Extensive wide ranging health benefits Company wide bonus program401k with match programThere are endless learning and development opportunities from a highly diverse and talented peer group, including experts in a wide range of fields (AI, Computer Vision, Government Contracting, Systems & Device Engineering, Operations, Communications, and more)!Just a few of our perks include:Options for 100% company paid medical, dental, and vision coverage for employees and dependents (for US employees)Flexible Spending Account (FSA) and Dependent Care Flexible Spending Account (DCFSA)Life, AD&D, Short and Long Term Disability InsuranceAflac Critical Illness, Accident Insurance & Hospital Indemnity InsuranceMetLife Legal Plan(s) & Pet InsuranceFarmers GroupSelect Auto & Home Insurance401(k) with 3% company matchingProfessional development reimbursementWellness stipendsUnlimited PTORemote work opportunitiesHome office & technology reimbursementDaily catered lunches in our Oakland officeHayden AI is committed to creating a diverse and inclusive environment that fosters learning from each other. We celebrate people of diverse backgrounds, experiences, abilities, and perspectives. We are an equal opportunity employer and are committed to providing a work environment free of harassment and discrimination. Hayden AI is also committed to working with and providing reasonable accommodations to individuals with disabilities. Please let your recruiter know if you need an accommodation at any point during the interview process.To all recruitment agencies: Hayden AI does not accept agency resumes. Please do not forward resumes to our jobs alias, Hayden AI employees or any other company location. Hayden AI is not responsible for any fees related to unsolicited resumes.Privacy Policy
      

        Show more

        


        Show less",Entry level
InMoment,AI Software Engineer,"Application Deadline:  9 May 2023Department: Software DevelopmentEmployment Type: Full TimeLocation: Remote, USAReporting To: Senior ArchitectDescriptionYOUR OPPORTUNITYWho wants to build cool stuff? Here at InMoment you'll have the opportunity to work with some of the best experts in software development, plus learn some really fun tech along the way.In this particular role, you will work on including cutting edge technologies into our SaaS and embedded software platforms, such as object recognition, AI-enhanced data analysis, and ChatGPT-enhanced CX interactions.If you're interested in an exceptionally collaborative environment and sharing what you know with others, then this is the right place. We hire enthusiastic, committed individuals who are interested in building some of the best cross-platform software in the industry.We believe in diversity and inclusion and welcome anyone with the right skills and experience as listed below to be a part of the team—even if you're a Last Jedi fan. (We hire those, too.)Interested? Come chat with us!Who We AreAt InMoment, we have a saying: #OwnTheMomentsThatMatter. And we live it! As a team, we recognize that every moment offers a new opportunity to make an impact and leave our mark. We take deliberate action to make the lives of our families, teammates, clients, and communities better with every interaction.We are dedicated to our game-changing mission of Experience Improvement (XI), helping our clients improve experiences at the intersection of value—where customer, employee, and business needs come together. We consistently challenge the status quo in the customer experience (CX), employee experience (EX), market research (MX), and product experience (PX) industries with our hyper-modern technology platform, decades of domain authority, and global teams of experts. And we have more innovation in store!Are you ready to #OwnTheMomentsThatMatter with us?Who You Are3-5 years of experience working in an enterprise software development environmentBachelors or Masters in Computer Science, Computer Engineering, or other related technical fieldInterested in adding AI technologies into human workflowsHave experience integrating with cloud servicesAble to interact with business stakeholders and product management to participate in technical product directionExperience with Python and machine learning libraries (Tensorflow, OpenCV, etc)You have excellent communication and interpersonal skills and a collaborative team playerYou care about how your work and attitude affects those around you and want to help maintain our positive culture at InMomentYou like to experiment: you're comfortable with trying things, occasionally failing, and trying something elseYou like to learn new technologies and use them in the real worldYou are self-motivated. You will need to have your self-motivation kicked into high gearYou are experienced working with a remote team. We use Slack, Zoom, Google Meet, JIRA and other technologies to make this as painless as possibleWhat You'll DoEvaluate and help select AI and ML technologiesHelp set standards for markup and annotation as well as evaluate the resultsWrite code to integrate SaaS services such as Amazon Rekognition, Open-AI or Google Translate into the existing InMoment platformsWhat You'll GainAutonomy - We trust our employees and offer an extremely flexible work scheduleUnlimited PTO - We encourage all employees to recharge!Medical with HSA (which includes generous employer match & contribution) and FSA optionsDental and vision insurance401(k) with a generous company match, access to a personal financial planner, and both legal and life insuranceGenerous Parental leave programLegal, ID theft, and employer-paid disability and life insuranceAccess to wellbeing initiatives and offerings such as our Employee Assistance ProgramFun, innovative, collaborative, supportive working environmentInclusion and Diversity teams - Women of InMoment and InMovementEmployee rewards and referral programs with generous payoutsLOCATIONUSA - RemoteAt InMoment, inclusion, and diversity are at the core of who we are. InMoment prides itself on an inclusive culture that promotes, encourages, and supports the diverse voices of our employees and clients. We strive to create workplaces that reflect the communities we serve and believe that different perspectives, interests, and backgrounds foster a stronger and more creative work environment.


        Show more

        


        Show less",Entry level
Lightmatter,Machine Learning Research Engineer,"The AI age is upon us and high performance computing is the underlying platform powering everything from Large Language Models (LLM) to Image synthesis from text. However, with the demise of Moore’s law and Dennard scaling we are at an inflection point. At Lightmatter, we are leading the transition of computing from traditional electronic transistors to photonic technologies which can operate at mind blowing efficiency and throughput.In this role, you will support all the activities of the ML team as it guides the development of a new class of computing infrastructure. This includes fine tuning LLMs, enablement of new models on custom architectures, evaluating the performance of models at scale, developing abstract models of the hardware for evaluating accuracy and throughput and help co-design novel hardware in a new paradigm of computing. Working in a small team of highly talented engineers, you will be able to move fast and develop well architected solutions.If you are passionate about advanced AI technology and would like to develop scalable algorithms, hardware and ML techniques, join us!ResponsibilitiesDevelop software for evaluating accuracy and throughput of models on a custom hardware.Develop performance models for a novel class of hardware.Develop scalable algorithms for large scale inference and trainingTrain LLMs and other models on a large cluster of GPUs.Support ML researchers as they explore accuracy on a wide variety of models on custom hardware.Publish and present new research at premier ML/CS conferences.RequirementsMS in Computer Science or related fields; PhD strongly preferredMinimum of 8 years of related experience with a Bachelor’s degree; or 6 years and a Master’s degreeExperience with developing and shipping ML/HPC software Understanding of deep learning, parallel computing, compilers and/or hardware architecture.Experience with developing and modifying machine learning models for scalability.Experience or understanding of low precision training and inference.Technical expertiseExperience with scalable frameworks such as MPI, PyTorch distributed, CUDA, and NCCL.Highly proficient in deep learning programming languages and frameworks, e.g. Python, C++, CUDA, Tensorflow, PyTorch, JAX.Experience with practical problem solving with innovative algorithmic solutions.Preferred QualificationsUnderstanding of advanced techniques used in parallel computing, deep learning and HPC.Ability to model complex workloads on different architecture proposals.Understanding of parallel computing architectures.Experience contributing first hand to important software or ML algorithms deployed in the industry.You are enthusiastic about new technologies, algorithms, and mathematics.BenefitsComprehensive Health Care Plan (Medical, Dental & Vision)401k matchingLife Insurance (Basic, Voluntary & AD&D)Generous Time Off (Vacation, Sick & Public Holidays)Paid Family LeaveShort Term & Long Term DisabilityTraining & DevelopmentFlexible, hybrid workplace modelStock Option PlanBase Compensation Range: $200,000 to $230,000. In accordance with the Colorado, California and New York law, the range provided is Lightmatter's reasonable estimate of the compensation for this role. Actual pay will be based on several factors including work experience, location and education.Lightmatter recruits, employs, trains, compensates and promotes regardless of race, religion, color, national origin, sex, disability, age, veteran status, and other protected status as required by applicable law.
      

        Show more

        


        Show less",Mid-Senior level
Tech Firefly,Machine Learning Engineer,"Tech Firefly is teaming up with a national financial services company to hire a Machine Learning Engineer. If you have experience building out Machine Learning projects as an engineer, please apply today.This position will require you to work on-site in Austin, TXLong Term Contract PositionPay: $60/hour on W2Requirements Bachelor of Science in Computer Science or a related field Proven experience building out ML projects as a Machine Learning Engineer or similar role Understanding of data structures, data modeling and software architecture Deep knowledge of math, probability, statistics and algorithms Ability to write robust code in Python, Java or R Experience with machine learning frameworks and libraries such as Tensorflow, Pandas, NumPy, Matplotlib or similar Working knowledge of Agile, Iterative development process is essential Preferred Experience in NLU/NLP or large language models Experience working in GCP or AWS clouds Demonstrated ability to work well under pressure in a fast-paced environment Exposure to a regulatory environment (like Banking & Finance or Health care etc.) domain is a plus Hands on experience with DevOps and Continuous Integration tools (Jenkins/Bamboo/GIT etc.) is preferredBenefitsSick DaysFree Life InsuranceMedical Insurance Options
      

        Show more

        


        Show less",Mid-Senior level
"Chemix, Inc.",Machine Learning Research Engineer Internship,"Chemix is seeking a highly-motivated graduate-level machine learning research engineer intern to help develop and expand our internal AI capabilities for battery materials discovery. Our AI platform is the core of Chemix. Though data is first and foremost in any application of AI, it is typically very scarce in materials development. We've designed our entire R&D operation to generate battery materials datasets of unprecedented size and quality. As a machine learning research engineer intern at Chemix, your mission is to work with our machine learning scientists to (i) suggest, prototype, and test new algorithms, and (ii) design and build the machine learning pipelines that turn our data into actionable results. You'll make a fundamental contribution to developing the batteries that will power the electrification revolution in transportation and beyond.As an early employee at a fast-moving startup, we expect you to quickly and creatively solve all kinds of technical problems, including those beyond your core expertise. An ideal candidate is able to learn quickly, is eager to stretch their knowledge of the ML and data software stack, takes pride in the quality of their work, and wants to make a real impact in energy storage technologies for electric transportation.Responsibilities:Suggest, prototype, and test new ML algorithms based on our large materials datasetsDiscover and introduce new ML models, statistical methods, software frameworks, and libraries Contribute code to Chemix's internal codebase (Python)Interface with our data scientists, data/software engineers, and battery engineers Implement best practices for code development and ML-ops, experiment tracking, etcInform the optimization of the R&D process that generates our dataRequirementsIn-progress, or recently completed, MS or PhD in applied machine learning or adjacent field.Experience with core data science, machine learning, and statistics conceptsExperience with the python data ML stack: pandas, numpy, sklearn, pytorch / tensorflowExperience with the fundamentals of ML and software ops: git, testing, CI/CD, experiment tracking, cloud computingClear communication and good people skillsStrong organization and ability to manage parallel projectsNice to have:Previous battery data experienceFamiliarity with experimental chemistry/materials scienceBenefitsStock Option PlanHealth Care Plan (Medical, Dental & Vision)Retirement Plan (401k)Paid Time Off (Vacation, Sick & Public Holidays)Family Leave (Maternity, Paternity)


        Show more

        


        Show less",Internship
Yakoa,Machine Learning Engineer,"We’re looking for people who want to build for the future of Web3. You’ll be building customer-facing products that help shape the way intellectual property is processed and handled.ResponsibilitiesTrain and deploy deep learning models to power Yakoa’s intellectual property tracing capabilities.Own the implementation of capabilities by taking responsibility from inception to deployment.Uphold our high engineering standards by bringing consistency and repeatability to the training, evaluation, and deployment processes.Mentor software engineers while serving as technical lead, contributing to and directing the execution of complex projectRequirements5+ years working as a machine learning engineer or researcher.Experience managing model deployment pipelines on cloud services like AWS.Familiarity with state-of-the-art deep learning models across computer vision and natural language processing.Proficiency in Python, and PyTorch.Exceptional candidates also haveExperience with Web3 toolingB2B software design experienceBenefitsUnlimited PTO.Competitive compensation packages.Remote friendly & flexible hours.Wellness packages for mental and physical health.No crypto or Web3 experience? No problem! We’ll help coach you and cover any costs for educational materials for your growth.


        Show more

        


        Show less",Mid-Senior level
Stout Systems,Machine Learning Engineer - Medical Images (3909-W),"We are searching for an engineer with medical image analysis experience as well as experience in ML (Machine Learning), DL (Deep Learning) and Computer Vision to join a fast-growing AI company that is addressing real-world challenges in the Health Care industry.Our client has beautiful offices in downtown Ann Arbor. Employees are well compensated, promoted from within and taught new programming languages, techniques and disciplines as part of their jobs. The culture is relaxed. The PTO is generous.The ideal candidate has worked on a commercial product and has had their work released to customers.LOCATIONAnn Arbor MichiganSince this role deals with Personal Health Information, candidates are required to perform the majority of their work onsite.At this time, our client is not able to accommodate any type of work visa other than TN Visas.Compensation$90K to $130K (potentially higher for an excellent-fit candidate). Excellent, comprehensive benefits.Some relocation assistance available for a highly qualified candidate.EDUCATIONComputer Science or engineering degreeRequired Skills For Machine Learning ScientistMinimum of 3 years' commercial experience using machine learningProficiency with Python development.Solid experience with Image Analysis (preferably x-ray images)Experience with data noise removal, data augmentation, dataset truthing and constructionExpertise in visualizing and manipulating large datasetsProficiency with a deep learning library (e.g., PyTorch, TensorFlow, or Keras) and deployment of models across languages a plusResponsibilities In This Role May IncludeUnderstanding business objectives and developing models that help to achieve them, along with metrics to track progressAnalyzing deep learning algorithms that could be used to solve a problem and ranking them by their success probabilityExploring and visualizing data to gain an understanding of it, then identifying differences in data distribution that could affect performance when deploying the model in the real worldVerifying data quality and/or ensuring it via data cleaningDefining validation strategiesTraining models and tuning hyperparametersAnalyzing errors of the model and designing strategies to overcome themTAGSMachine Learning | ML | Deep Learning | DL | Computer Vision | Image Analysis | Java | Python | PyTorch | TensorFlow | Keras | 3909-WPlease submit resume and cover letter to recruit@stoutsystems.com with the job title/number in the email.We have a bunch of technology jobs available! View more jobs at https://www.stoutsystems.com/jobsWe host free career webinars every week at https://www.stoutsystems.com/eventsRequirementsEDUCATIONComputer Science or engineering degreeResponsibilities In This Role May IncludeUnderstanding business objectives and developing models that help to achieve them, along with metrics to track progressAnalyzing deep learning algorithms that could be used to solve a problem and ranking them by their success probabilityExploring and visualizing data to gain an understanding of it, then identifying differences in data distribution that could affect performance when deploying the model in the real worldVerifying data quality and/or ensuring it via data cleaningDefining validation strategiesTraining models and tuning hyperparametersAnalyzing errors of the model and designing strategies to overcome themBenefitsCOMPENSATION$90K to $130K (potentially higher for an excellent-fit candidate). Excellent, comprehensive benefits.Some relocation assistance available for a highly qualified candidate.
      

        Show more

        


        Show less",Mid-Senior level
Diverse Lynx,Software Engineer (Python + Machine learning),"Job DescriptionJob Role : Software Engineer (Python &plus; Machine learning)Job Location: Mountain View CAFull Time Only Job DescriptionStrong experience with Python.Strong debugging skills working in diversified environments.Knowledge on Tensorflow and its various sub components.Experience with GitHub and Stackoverflow.Diverse Lynx LLC is an Equal Employment Opportunity employer. All qualified applicants will receive due consideration for employment without any discrimination. All applicants will be evaluated solely on the basis of their ability, competence and their proven capability to perform the functions outlined in the corresponding role. We promote and support a diverse workforce across all levels in the company.


        Show more

        


        Show less",Entry level
,,,
