company,job-title,job-description,level
Workforce Australia for Individuals,Junior Data Analyst,"RaptorTech is looking for a Junior Data Analyst to join our team. As a data analyst, you will play a crucial role in analysing complex data sets, developing insights, and making data-driven decisions. You will be responsible for gathering, interpreting, and analysing data from various sources to create reports, dashboards, and visualizations that can be understood by stakeholders.You will ideally have experience in Mining data sets - specifically Fleet Management systems and have conducted productivity and data integrity analysis to identify improvement opportunities.Key Responsibilities Collect and analyse large, complex data sets from multiple sources Use statistical methods to identify trends and patterns in data to help make business decisions Develop insightful reports and dashboards that clearly communicate data insights Communicate technical information and data interpretation to non-technical stakeholders Collaborate with internal and external stakeholders to understand business requirements, goals, and objectives Advise on data quality improvements and optimization of data modelsQualifications Bachelor’s or master’s degree in Statistics, Mathematics, Computer Science or a related field 2+ years of work experience in a data analyst role Experience in the mining industry will be viewed favourably. Strong analytical, problem-solving skills and ability to translate analysis into recommendations. Proficiency in data analysis, visualization, and reporting tools such as SQL, Excel, Tableau Experience in project management Experience with data modelling, data profiling, and data warehousing Excellent communication, interpersonal and organizational skills Ability to manage multiple tasks and projects simultaneously High attention to detail and accuracyBenefits Opportunities for career advancement and growth Ongoing training and developmentIf you are a creative problem solver with a passion for data analysis, we would like to hear from you. This is an excellent opportunity for a talented and driven professional to work in a challenging and rewarding environment.Please submit your CV and covering letter outlining your qualifications and experience.
      

        Show more

        


        Show less",Mid-Senior level
The Black Tux,Data Analyst (CX & Showrooms),"The Black Tux is reinventing formal wear so people can show up at their best on the days that matter most. We design and manufacture modern rental suits and tuxedos that actually fit—made of 100% wool, ordered online, and delivered for free.As a member of the Data & Analytics team, you will become the company expert on data. Our data is key to the company’s ability to live up to our mission to provide our customers with concierge level service and you will be an integral part of ensuring we succeed. You will work on a variety of projects from utilizing Zendesk data to help the CX team track and plan staffing, to analyzing trends to help showrooms expand and convert customers, and working with our stakeholders and defining key metrics and visibility for performance management. You will work to mainly support stakeholders in the Customer Experience and Showroom teams to help them make smarter, data driven decisions and inform company-wide strategy as we continue to grow.What You'll DoBuild analytics solutions to monitor the health of our business and solve a wide range of business problems to inform data-driven strategic and operational decisionsWork closely with stakeholders to understand business requirements and translate them into technical solutionsCommunicate directly with stakeholders to understand the business, project requirements, and to better ideate analytical solutionsDefine KPIs, develop and own business intelligence dashboards, and provide ongoing tracking and insights to partnersCollaborate with data engineering to ensure that we have accurate sources of truth data to serve needs across our organizationEngage stakeholders to identify obstacles and implement data analytics and tools to help improve their day-to-day business decisions and operationsWho You AreA problem solver that is excited to take on new challenges and, given context, being self-directed and enthusiastic about owning your work autonomouslyYou use SQL every day to help companies understand their operations and make data-driven decisions, preferably with experience working with warehouse, inventory, and/or customer care dataAn empathetic analyst that thrives as a true partner to business stakeholders and understanding their needs, building strong relationships to achieve the shared goal of using analytics and insights to drive the business forwardA storyteller that can use data visualization to communicate insights effectively to a variety of stakeholdersYou show modesty, kindness and support to your team and the people you work withThe Data Analyst role is remote.The base salary for this position will be $95,000 - $105,000, but the actual compensation may vary based on the candidate’s skills, qualifications, and location. The Black Tux defines compensation plans using market data aligned with comparable companies at a similar stage and size as ours.This position also qualifies incentive based compensation which may include a performance based bonus and/or incentive stock options. The Black Tux also offers unlimited PTO on top of generous company holidays, including a winter break at the end of each year.Our people are the most important asset to us. Our benefits, perks, pay and culture reflect this in every decision we make. If you want to learn more about us, check out our Culture Book.We're an equal opportunity employer to all. We interview and hire applicants of all backgrounds, orientations, expressions, and identities.Notice to California Job Applicants disclosed here.
      

        Show more

        


        Show less",Not Applicable
Hertz,Data Analyst,"Job DescriptionHertz and the Advanced Analytics and Tool Development team is seeking talented individuals with passion for real-world problem solving. The analyst will partner with various functions within the company (Revenue Management, Fleet, Operations) and develop advanced tools and resources to support overall location-level planning and operational decisions. The analyst will be working with large sets of structured and unstructured data to perform analysis, develop tools, and provide actionable insights.What You’ll Be Doing Develop tools for the field for car assignment to optimize upgrade/upsell/booking success.  Develop tools to provide visibility to many of the operational processes.  Conduct analyses to inform stakeholders and help make the most optimal decisions regarding various strategic initiatives.  Code and automate performance reports.  Configure shared PC resources to automate scripts and collect data. What We Expect A Bachelor’s degree; preferably in Data Science, Computer Science, Statistics, Engineering, or another quantitative field.  A demonstrated ability to query and extract findings from large data sets in relational databases such as SQL Server, Teradata, Oracle, etc.  A wide range of data-related technical skills regarding databases, scripts, and web APIs.  Experience with programming/scripting languages like R or Python  Experience with advanced data visualization platforms such as Tableau.  Quick on feet; willingness to discover alternative solutions to technical problems.  A desire to solve complex problems with creative and concise solutions.  Excellent written and oral presentation skills – ability to communicate findings with non-technical stakeholders in concise and simple terms.  An individual who thrives in a collaborative environment. Nice To Haves More than 1 year of work experience in a data driven industry including Rent-A-Car, travel, or service industry  A Master’s degree in a quantitative field  Experience with statistical modeling  Experience with web development languages such as Ruby, PHP, or JavaScript. r work every day represent a significant part of our culture – and our success and reputation as a company.
      

        Show more

        


        Show less",Entry level
Extend,Business Intelligence Analyst,"Extend OverviewExtend is a rapidly growing fintech startup in the B2B payments space with a focus on serving banks and their customers. We have built the first virtual card platform of its kind, directly integrated with processors, networks, and the technology that supports banking across the industry. We offer several virtual card products including an app-as-a-service that banks can offer business customers with their existing credit cards, a suite of virtual card APIs for those looking to build custom payment solutions, and we also offer secure connectivity to key banking and payment services that enable 3rd-parties to integrate and embed payments into their software.Founded in 2017 by 3 industry experts with experience at Fortune 500 companies, including American Express and Capital One, Extend is headquartered in Manhattan and has recently raised $40m in venture capital from top fintech investors. Extend was recently voted one of America's best startup employers by Forbes and best payments service platform by Tearsheet.With extreme monthly growth and 85+ mission-driven employees, now is prime time to join our team!For more information visitAbout The RoleWe are looking to add a Business Intelligence Analyst to our growing Business Intelligence team; as part of this team, you will be responsible for data reporting, developing analytics and measurement tools, and driving initiatives that help optimize revenue across multiple business segments. You will own much of the Tableau dashboarding and ad hoc data requests. You will also ensure our data remains clean and accurate. You’ll work with the Business Insights team to gather requirements from departments across the company, design new dashboards, and incorporate feedback. This is a hybrid role, based out of our New York City office, with three days on-site.At Extend, you’ll:Create and maintain data tables and Tableau dashboards that allow key stakeholders to view data in a quick and concise manner, effectively communicating insights through visualizations.Manage and resolve ad hoc Business Intelligence requests, developing new tools to automate repetitive tasks.Design metrics, derive data-driven insights, and communicate findings in a concise manner to key stakeholders to help improve business performance.Maintain the integrity of company data and put checks in place to ensure accuracy. Identify and fix data quality issues before reports are generated.Partner with stakeholders across the long/short business to identify data needs and build reporting to inform business decisions.Design data models, ensure data quality, and automate processes where possible.THE CANDIDATE4+ years of previous experience within data analytics or business intelligenceExcellent data visualization skills (Tableau, PowerBI, or software libraries in R or Python)Mastery of SQL and database conceptsThe ability to synthesize information quickly to provide an independent and objective viewpoint, propose appropriate solutions, and drive meaningful changeThe ability to multitask and prioritize assignments while producing high quality work in a demanding, fast-paced environmentStrong written and verbal communication skills to interpret the data and dashboards for those less technically inclinedStrong attention to detail Data curiosity – When you look at data or a visualization, do you ask yourself if the values make sense, or what could be causing something to stand out?The ability to work independently as well as collaborate with a small team and internal clientsWhat We OfferCompetitive compensation packageEquity for all–our success is your successUnlimited vacation–and we want you to use it401K matchingFlexible work optionsComprehensive health coverage for you and your familyMaternity and paternity leave benefitsReimbursement for gym membershipsReferral bonus program–bring your friends!Work with and learn from functional experts across disciplinesThe salary range for this role is $100,000-$140,000. Your final base salary will be determined based on various factors which may include, but are not limited to location, work experience, skills, knowledge, education and/or certifications. You may be eligible to participate in Extend’s annual bonus plan, based on individual and organizational performance.To all recruitment agencies, Extend does not accept agency resumes. Please do not forward resumes to our jobs alias, Extend employees or any other company location. Extend is not responsible for any fees related to unsolicited resumesExtend is an equal opportunity employer and makes employment decisions without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, protected veteran status, disability status, citizenship or immigration status, or any other status protected by law.Powered by JazzHRIJ33N9DZnA
      

        Show more

        


        Show less",Mid-Senior level
Infinite Computer Solutions,Data Analyst,"12860BRNew JerseyJob DescriptionData Analyst:Location : Onshore. Working with clients and preparing the Prologue Financials database for implementation.  Importing and converting client conversion data into Prologue-friendly format, retaining all meaningful data points. Working with client on how to handle any discrepancies or exceptions.  Posting general ledger journal entries as required to adjust data loaded.  Crafting client financial and validation reports through the Prologue report writer and working with the client to resolve any findings.  Partnering with the Business Consultants, Project Managers and Project Team to craft a solution to fulfill and prioritize the client’s business requirements.  Identifying and implementing solutions to automate, or otherwise build efficiencies for, the various steps required for building out client databases – encouraging an environment of continual improvement. QualificationsGraduateRange of Year Experience-Min Year5Range of Year Experience-Max Year8
      

        Show more

        


        Show less",Entry level
Pierce Professional Resources,Data Analyst,"The position’s main responsibility is to manage a variety of data sources and conduct research initiatives as directed by leadership. This role will work with other researchers in the team on specific data queries, provide periodic updates on key statistics from multiple data sources and perform other activities as needed, including survey development and research paper writing. The Senior Research & Data Analyst will also play a major role in building, improving and updating key data sources used by researchers and serve as go-to claims data expert.RequirementsBachelor's degree in statistics, economics, data analytics, epidemiology, data science, data engineering, computer science, market research or other quantitative discipline.A minimum of 3 years of proven experience in/with building datasets using multiple input files and managing or analyzing claims data or similar large datasets.Excellent communication, analytical and interpersonal skills.The ability to shift between multiple projects, work with different team members, seek feedback and clarification, be detail oriented, and think of creative and innovative ways to improve processes and deliverables.Proficiency in SAS software and Microsoft Office Suite.


        Show more

        


        Show less",Associate
Zortech Solutions,Data Analyst,"Contract Remote Role: Data AnalystDuration: 6 months contract with possible extensionLocation: Newark/Remote (primarily remote with ability to occasionally go on-site when needed).Job DescriptionThis position will support the clients Clean Energy Jobs Program, which includes following:The use of data and interpreting to develop executive reports and power points.Gather the information and statistics, analyze trends, and then use charts and graphs to present the results.Documentation of various processes by collaborating with client QA/QC team.Develop actionable roadmaps for improving workflows and processes and establish and organize KPIs in line with global directives.


        Show more

        


        Show less",Entry level
Genesis10,Jr SQL Data Analyst,"Genesis10 is seeking a JR SQL Data Analyst for a contract to hire with our client in Plano, TX.  100% Remote.Job Description:Job responsibilities focus on analyzing, querying, and performing quality assurance on data maintained in a complex relational database environment.Responsibilities:Designs and analyzes data utilizing advanced technical experience with SQL Server technologiesAnalyzes Title Insurance rates and related data maintained in complex relational databasesProduces ad hoc reports and queriesDevelops and maintains familiarity with internal, proprietary SQL Server database structuresWorks collaboratively with database developers and business analysts to identify and resolve data issuesDevelops and maintains familiarity with relevant data reporting and State requirementsAssists in updating in-house proprietary software to reflect required changes to data processing and reporting specificationsParticipates in the development and maintenance of data warehousePerforms testing and validation against software application for quality assurance.Regular consistent attendance is required, that could include attendance at after hour Company events.Ability to accept supervision.Ability to foster, develop and maintain professional and collaborative working relationships. Must be able to get along with others, i.e., peers, supervisors, outside customers, and vendors.Ability to interact effectively and professionally with all levels of management, employees and customers by email, phone and in person.Must be personable, positive, and a professional representative of the Company.Perform other duties as assigned by supervisor.Qualifications:Minimum BS or BA, in computer science or related field; preferred2 - 5 years of experience querying relational databases using SQLStrong PC skills required, including proficiency with Microsoft Windows, Excel, and WordExcellent analytic, interpersonal, and communication skills, especially written communication skillsT-SQL stored procedure development, preferred.Microsoft SQL Server Reporting Services design and development, or similar report design and development experience (e.g. Microsoft Access or Crystal Reports)Querying and/or developing Microsoft Analysis Services (or similar) OLAP databasesExcellent verbal and written communication skills.Excellent interpersonal and customer service skills.Ability to prioritize and handle multiple projects.Strong attention to detail and organizational skills.Proficient in Microsoft Office Suite and Outlook.Compensation:Hourly W2 pay rate $30.00 - $33.00We have access to additional contract, contract-to-hire, and direct hire positions with various rate ranges. If you have the described qualifications and are interested in this exciting opportunity, apply today!Ranked a Top Staffing Firm in the U.S. by Staffing Industry Analysts for six consecutive years, Genesis10 puts thousands of consultants and employees to work across the United States every year in contract, contract-for-hire, and permanent placement roles. With more than 300 active clients, Genesis10 provides access to many of the Fortune 100 firms and a variety of mid-market organizations across the full spectrum of industry verticals.For contract roles, Genesis10 offers the benefits listed below. If this is a perm-placement opportunity, our recruiter can talk you through the unique benefits offered for that particular client.Benefits of Working with Genesis10:Access to hundreds of clients, most who have been working with Genesis10 for 5-20+ years.The opportunity to have a career-home in Genesis10; many of our consultants have been working exclusively with Genesis10 for years.Access to an experienced, caring recruiting team (more than 7 years of experience, on average.)Behavioral Health PlatformMedical, Dental, VisionHealth Savings AccountVoluntary Hospital Indemnity (Critical Illness & Accident)Voluntary Term Life Insurance401KSick Pay (for applicable states/municipalities)Commuter Benefits (Dallas, NYC, SF)Remote opportunities availableFor multiple years running, Genesis10 has been recognized as a Top Staffing Firm in the U.S., as a Best Company for Work-Life Balance, as a Best Company for Career Growth, for Diversity, and for Leadership, amongst others. To learn more and to view all our available career opportunities, please visit us at our website.Genesis10 is an Equal Opportunity Employer. Candidates will receive consideration without regard to their race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or status as a protected veteran.


        Show more

        


        Show less",Mid-Senior level
MashPoint - Technology & Staffing,Data Analyst,"Job Title: Data AnalystLocation: Hackettstown, NJ, 07840Duration: 6+ Months(possible extension)Hybrid (at least 2 days in Hackettstown office, possibly 3)Roles & ResponsibilitiesData Analyst is responsible for physical product audit, product data quality, data issues investigation, and is the primary point of contact on data violations and resolutions from the audit process with cross-functional business partners (Sales, Packaging R&D, Master Data, Food Safety & Quality, and Site Quality Control). The analyst is also responsible for the support of Client North America's largest distributor, customer communications, internal GS1 compliance adherence, and data accuracy in our master data systems.Key ResponsibilitiesPerforming the onsite physical product audit (using audit tools and equipment).Data violations documentation.Collaborating with cross-functional teams to address data violations and their resolution.Process improvement.Product data quality certification status support.Maintenance of data accuracy within master data systems (internal and customer front).GS1 compliance adherence monitoring.Driving internal data compliance improvements and external customer satisfaction.Qualifications Education & Professional Qualification:BA/BS degree in Business Operations Management, Systems Management, Finance or related discipline is preferred.OR 3+ years' experience in one or more of the following business areas: logistics, customer care, finance, or master data management. Knowledge/Experience:Ability to work independently, without constant supervisionAdvanced analytical skills and attention to detailExcellent written and verbal communication skillsStrong interpersonal, negotiating, and influencing skillsIntermediate to advanced Excel and/or Smartsheet skillsCustomer Service experienceAbility to learn and work in multiple systemsContinuous improvement/automation recommendations Additional skills preferred, but not required:GS1 Standards knowledgeKnowledge of GTIN Allocation RulesPrior knowledge of SAP preferredData Synchronization guidelines


        Show more

        


        Show less",Mid-Senior level
,,,
,,,
Asta Crs Inc,Jr Data Analyst,"Job Title: Data Analyst Job Description : * Supports and contributes to business analytics projects and processes to provide data-driven insights related to business performance used to advise and develop strategies for operational improvements and future business initiatives. * Uses statistical methods, modeling, analytical methodologies, and data analysis to develop and deploy tools including dashboards, infographics, reports, and models to inform and support decision-making. * Processes, and analyzes internal and external data using KPIs, business results, industry sources, competitor intelligence, and customer information. * Develops a good understanding of the business's model, objectives, issues, and challenges by interacting and collaborating with users and stakeholders. * Typically reports to a supervisor or manager and make sure work is closely managed. * Works on projects/matters of limited complexity in a support role. Qualifications: * Desired a Master's or Bachelor's degree in computer science, information technology, statistics or a quantitative field. * Desired 0-2 years of related experience. We are proud to be an Equal Employment Opportunity and Affirmative Action employer. We do not discriminate based upon race, religion, color, national origin, gender (including pregnancy, childbirth, or related medical conditions), sexual orientation, gender identity, gender expression, age, status as a protected veteran, status as an individual with a disability, or other applicable legally protected characteristics. Company Description ASTA Corporate Resource Solutions Inc is one of the Fastest Growing IT Companies in Northern America and the DC Metro Area with its headquarters in Ashburn, Virginia. ASTA CRS is an Information Technology Provider delivering superior quality software development, consulting, and staffing solutions to our client partners. ASTA CRS services are uniquely positioned to support clients in achieving profound efficiencies and relentlessly delivering results. ASTA CRS is a long-time and trusted resource for its clients and partners. Asta CRS, Inc. is an Equal Opportunity Employer M/F/V/D. ASTA CRS is proud to state that we are enrolled with the USCIS for the E-Verification Program.ASTA Corporate Resource Solutions Inc is one of the Fastest Growing IT Companies in Northern America and the DC Metro Area with its headquarters in Ashburn, Virginia. ASTA CRS is an Information Technology Provider delivering superior quality software development, consulting, and staffing solutions to our client partners. ASTA CRS services are uniquely positioned to support clients in achieving profound efficiencies and relentlessly delivering results. ASTA CRS is a long-time and trusted resource for its clients and partners. Asta CRS, Inc. is an Equal Opportunity Employer M/F/V/D. ASTA CRS is proud to state that we are enrolled with the USCIS for the E-Verification Program.
      

        Show more

        


        Show less",Mid-Senior level
,,,
,,,
IntegriChain,Data Analyst,"Company DescriptionIntegriChain is the data and application backbone for market access departments of Life Sciences manufacturers. We deliver the data, the applications, and the business process infrastructure for patient access and therapy commercialization. More than 250 manufacturers rely on our ICyte Platform to orchestrate their commercial and government payer contracting, patient services, and distribution channels. ICyte is the first and only platform that unites the financial, operational, and commercial data sets required to support therapy access in the era of specialty and precision medicine. With ICyte, Life Sciences innovators can digitalize their market access operations, freeing up resources to focus on more data-driven decision support. With ICyte, Life Sciences innovators are digitalizing labor-intensive processes – freeing up their best talent to identify and resolve coverage and availability hurdles and to manage pricing and forecasting complexity.We are headquartered in Philadelphia, PA (USA), with offices in: Ambler, PA (USA); Pune, India; and Medellín, Colombia. For more information, visit www.integrichain.com, or follow us on Twitter @IntegriChain and LinkedIn.Job DescriptionLet’s break down the basics:Location: RemoteManager: Sr Manager, Data Analysis and DeliveryYour mission at IntegriChain:IntegriChain is seeking a data-savvy, detail-oriented professional to support the execution and ongoing quality of the company’s Inventory Analytic product offering, which utilizes manufacturer channel data to develop a comprehensive and detailed picture of product sales and key customer dynamics.Reporting to the Sr Manager, Data Analysis and Delivery, this individual will be responsible for data analysis, QA, and product support for our customers in adherence with our service-level agreements (SLAs), and will support multiple customer data deliverables simultaneously. This role regularly collaborates across several groups (Product Management, Engineering, Data Science and Customer Engagement), working with various resources to escalate and resolve issues when they arise.The position is ideal for a candidate looking to leverage their existing analytical skills and gain additional experience, using sound judgment and attention to detail to improve customer data deliverables.What this role entails: Responsible for onboarding and maintaining recurring Inventory Analytics deliverablesResponsible for maintaining a deep familiarity with customer data sets, and understanding distribution networks, and channel data-related issues that could potentially impact Inventory AnalyticsResponsible for owning and providing oversight for ongoing quality assurance and quality control processes related to Inventory Analytics, including the identification, implementation, and documentation of new processes and toolsProvide front-line support to customers to fully support the Inventory Analytic product offeringResponsible for timely execution of daily activities related to the Inventory Analytics production processAssist with data investigations and working with internal stakeholders. Support Development and Data Science Inventory Analytics methodology enhancements through the design, development, and test statesCross-train with Product Management Team to assist in identifying product improvements and enhancementsPartner with Enriched Data Analytics to develop understanding of reporting interaction between the two departments, analyze reports to solve internal questionsCollaborate cross-functionally with Customer Engagement to present and share findings with customers onsite and virtuallyAssist with other ad-hoc project work and custom extractsPropose process improvements that eliminate toil within the departmentWhat success looks like in this role:Assist in ownership of weekly production of Inventory Analytic deliverablesUnderstand all Inventory Analytics code and processes (primarily Python, Spotfire, and SQL) and MethodologySupport explanations of Inventory Analystics methodology in internal conversations and with customers; prepare materials (files and data visualizations) for customer presentationsUnderstand Enriched Data and support the Enriched Data team efforts for Inventory Analytics clientsWhat you’ll need to thrive in this role:Strong ability to identify, investigate, and resolve data anomaliesProven ability to work independently and take initiativeExcellent verbal and written communication skillsStrong analytical, problem solving, organizational, and administrative skillsAbility to work independently, as well as a team member, in a dynamic, fast-paced, and deadline-oriented environmentWillingness to work with all levels of the organizationExcellent problem solving and troubleshooting skills to perform root cause analysis QualificationsWhat you’ll bring to the table: 1+ years of work experience in a quantitative and analytical discipline1+ years of work experience in a customer facing roleWork experience in the pharmaceutical industry; Channel data experience a plusBachelor’s degree required; Master’s degree a plus. Background in Analytics, Mathematics/statistics, and/or Finance preferred. Python and SQL experience, requiredAdditional InformationWhat does IntegriChain have to offer?Mission driven: Work with the purpose of helping to improve patients' lives! Excellent and affordable medical benefits + non-medical perks including Flexible Paid Time Off, 401(k) Plan with a Company Match to prepare for your future, Parental Leave, Student Loan Reimbursement and much more!Robust Learning & Development opportunities including over 700+ development courses free to all employees. IntegriChain is committed to equal treatment and opportunity in all aspects of recruitment, selection, and employment without regard to race, color, religion, national origin, ethnicity, age, sex, marital status, physical or mental disability, gender identity, sexual orientation, veteran or military status, or any other category protected under the law. IntegriChain is an equal opportunity employer; committed to creating a community of inclusion, and an environment free from discrimination, harassment, and retaliation.Our policy on visa sponsorship for US based positions: Applicants for employment in the US must have valid work authorization that does not now and/or will not in the future require sponsorship of a visa for employment authorization in the US by IntegriChain.
      

        Show more

        


        Show less",Entry level
"KGS Technology Group, Inc",Data Analyst,"Company DescriptionKGS TECHNOLOGY GROUP, head quartered in Alpharetta, Georgia; is a leading multinational IT Consulting company that has successfully served the business community for over five years in onshore and over Ten years in Offshore. KGS in to software service, Customized Software development, Business consulting, Manpower staffing and outsourcing in various verticals like Banking, Business Services, Financial, Insurance, Manufacturing, Pharmaceuticals, Retail, Transportation, and Utilities including small-midsize ISV (Independent Software Vendors).QualificationsOPT OR HAVING 1 TO 3 YEARS OF EXPERIENCEAdditional InformationAll your information will be kept confidential according to EEO guidelines.
      

        Show more

        


        Show less",Entry level
Zealogics Inc,Data analyst,"Key Responsibilities: Analyze data sets to determine data gaps Support the team with data analysis, such as data discovery and data usage viability Partner with team on testing with data verification, completeness, and data quality checks. Participate in data driven initiatives, such as data linage, data quality checks, data migrationQualificationsSkills Required: Bachelor's Degree in Computer Science or similar Strong communication skills, both verbal and written Have strong reasoning skills, logical deduction and apply to data analysis Present and be able to tell a story with the data analysis/reporting ?Experience working in SQL and relational databases Self-motivated individual and creative thinker who will take ownership of tasks assigned Ability to problem solve and have creative solutions in challenging environments Able to thrive in a fast-paced, high energy, demanding and team-orientated environment Good customer service skills. Ability to deal with difficult situations gracefully. Microsoft Office Suite: Word, Excel, and PowerPointSkills Desired: Knowledge of trades data, positions data, reference data. Experience with trade lifecycles and asset classes, Equity, Fixed Income, Options, Futures Understanding of Risk or Compliance Systems, such as Actimize, MANTAS, or SungardRate Range: $45-$50/hrPowered by JazzHRvpkaehKEHR
      

        Show more

        


        Show less",Mid-Senior level
Building Products Inc.,Data Analyst,"BPI is looking for a Data Analyst to join our team in our Sioux Falls office. The Data Analyst is responsible for managing our master data set and developing respective reports/visualizations.The ideal person for this position has an exceptional eye for detail, and a solid understanding of popular data analysis tools. This individual will partner with our Procurement team to manage the back end data entry and analytics of our ERP system. Responsibilities:Manage data – Own the master data and all that it contains. Review and report all findings to appropriate parties. Explain the testing of data and the ability to import and process anything confidential according to the guidelines given. Create reports for the customer and internal users that can provide clarity trends as well as areas for improvement.Support data – Support the data warehouse in identifying and revising reporting requirements as well as initiatives for data integrity and normalization. Make recommendations for improvements and suggest ways to generate sales of our existing products by analyzing all trends. Compile business intelligence and trends to support actionable recommendations.Requirements:Associates degree in business, information technology, or data preferred or experience in lieu of degreeAbility to understand business needs and relay into easy to understand, non-technical languageHigh-level written and verbal communication skills


        Show more

        


        Show less",Entry level
Workforce Australia for Individuals,Junior Data Analyst,"RaptorTech is looking for a Junior Data Analyst to join our team. As a data analyst, you will play a crucial role in analysing complex data sets, developing insights, and making data-driven decisions. You will be responsible for gathering, interpreting, and analysing data from various sources to create reports, dashboards, and visualizations that can be understood by stakeholders.You will ideally have experience in Mining data sets - specifically Fleet Management systems and have conducted productivity and data integrity analysis to identify improvement opportunities.Key Responsibilities Collect and analyse large, complex data sets from multiple sources Use statistical methods to identify trends and patterns in data to help make business decisions Develop insightful reports and dashboards that clearly communicate data insights Communicate technical information and data interpretation to non-technical stakeholders Collaborate with internal and external stakeholders to understand business requirements, goals, and objectives Advise on data quality improvements and optimization of data modelsQualifications Bachelor’s or master’s degree in Statistics, Mathematics, Computer Science or a related field 2+ years of work experience in a data analyst role Experience in the mining industry will be viewed favourably. Strong analytical, problem-solving skills and ability to translate analysis into recommendations. Proficiency in data analysis, visualization, and reporting tools such as SQL, Excel, Tableau Experience in project management Experience with data modelling, data profiling, and data warehousing Excellent communication, interpersonal and organizational skills Ability to manage multiple tasks and projects simultaneously High attention to detail and accuracyBenefits Opportunities for career advancement and growth Ongoing training and developmentIf you are a creative problem solver with a passion for data analysis, we would like to hear from you. This is an excellent opportunity for a talented and driven professional to work in a challenging and rewarding environment.Please submit your CV and covering letter outlining your qualifications and experience.
      

        Show more

        


        Show less",Mid-Senior level
"Business Plan Solutions, LLC",Data Analyst,"Bachelor's degree in computer or information scienceStrong background in large-scale, shared data environments. Preferable candidate would have experience in Water/Wastewater space include Water Assets, GIS, Workorder and Asset ManagementExcellent technical abilities, strong communication skills, and strong project management and organizational skillsRelevant technical skills or knowledge may include data modeling, SQL programming (SQL Server or Oracle), and Microsoft OfficeEffective analytical abilities in order to examine existing processes/workflows/dataflows and make recommendations for improvements6 to 8 months possibility of extension


        Show more

        


        Show less",Entry level
Software Technology Inc.,Data Analyst,"Job Title:ID - DOPL - Data AnalystLocation: Boise, ID Fully ONSITE Position***DescriptionDOPL needs a Data Analyst to assist with the validation of data in the migration of legacy transaction and documentation data from eleven (11) existing systems into one. In addition, the new consolidated data will form a new historical data set for DOPL in the event not all data is migrated into the new license system.DOPL is implementing an enterprise Licensing Information System (LIS) and is required to migrate both application transaction data (OLTP) and business document content from 11 legacy systems. DOPL is seeking a qualified Data Analyst to work within a cross-functional team that includes IT Staff, a Data Architect, Project Coordinators, and Business Users. This individual will play a key role in the identification, transformation, loading and testing of legacy data during the LIS system implementation phase. The ideal candidate will have experience in data validation, data analysis, business systems analysis, requirement documentation, testing, and effectively working with business stakeholders.ResponsibilitiesValidation of all data being moved from original systems into new systemWorking with business stakeholders to observe processing and capture data requirements.Analyzing legacy databases and identifying application data for migration.Documenting key data entities and attributes in legacy database systems.Working with data migration team to test ETL software and loads.Working with system integrator to ensure data loads are complete and accurate.Thanks,N.TEJASWINI NAIDUTechnical recruiterDirect:404-777-9838 | Fax: 866-608-6686Email: tejaswini.n@stiorg.com | Web: www.stiorg.com100 Overlook Center, Suite 200Princeton, NJ 08540.
      

        Show more

        


        Show less",Entry level
Hertz,Data Analyst,"Job DescriptionHertz and the Advanced Analytics and Tool Development team is seeking talented individuals with passion for real-world problem solving. The analyst will partner with various functions within the company (Revenue Management, Fleet, Operations) and develop advanced tools and resources to support overall location-level planning and operational decisions. The analyst will be working with large sets of structured and unstructured data to perform analysis, develop tools, and provide actionable insights.What You’ll Be Doing Develop tools for the field for car assignment to optimize upgrade/upsell/booking success.  Develop tools to provide visibility to many of the operational processes.  Conduct analyses to inform stakeholders and help make the most optimal decisions regarding various strategic initiatives.  Code and automate performance reports.  Configure shared PC resources to automate scripts and collect data. What We Expect A Bachelor’s degree; preferably in Data Science, Computer Science, Statistics, Engineering, or another quantitative field.  A demonstrated ability to query and extract findings from large data sets in relational databases such as SQL Server, Teradata, Oracle, etc.  A wide range of data-related technical skills regarding databases, scripts, and web APIs.  Experience with programming/scripting languages like R or Python  Experience with advanced data visualization platforms such as Tableau.  Quick on feet; willingness to discover alternative solutions to technical problems.  A desire to solve complex problems with creative and concise solutions.  Excellent written and oral presentation skills – ability to communicate findings with non-technical stakeholders in concise and simple terms.  An individual who thrives in a collaborative environment. Nice To Haves More than 1 year of work experience in a data driven industry including Rent-A-Car, travel, or service industry  A Master’s degree in a quantitative field  Experience with statistical modeling  Experience with web development languages such as Ruby, PHP, or JavaScript. r work every day represent a significant part of our culture – and our success and reputation as a company.
      

        Show more

        


        Show less",Entry level
,,,
