company,job-title,job-description,level
LVIS,Computer Vision Engineer,"LVIS is a leader in cutting edge neural information analysis technology that decodes brain networks and provides visualizations assisting neurological disease diagnosis. LVIS owns patented technologies and our team includes leaders with strong expertise in neuroscience and engineering. LVIS has been selected to be a member of the Stanford StartX community and the NVIDIA inception program. We are an international team with our headquarter located in Palo Alto, California, USA and an office in Gangnam, Seoul, South Korea. We are looking for talented individuals to join us in transforming the neurology health care industry.ResponsibilitiesDeep learning model deployment for medical web applications.Machine learning system stability testing and optimization.Model compression with pruning, quantization and distillation.Collaborate with data scientists and software engineers to optimize deep learning model performance.RequirementsMinimum Required QualificationsMS or PHD in Computer Science, Statistics, Electrical Engineering, Applied Math, and other similar fields.Deep understanding of the machine learning algorithms and systems, especially convolutional neural networks.Proficient in python and python machine learning packages, such as numpy, scikit learn, pytorch, keras, etc.Preferred To HaveHands-on experience of model deployment in the cloud (AWS, Azure or GCP).Experience of model compression techniques.Experiences in medical image/signal processing and data analysis.Other InformationJob type: Full-time.U.S. citizens, green card holders, and those authorized to work in the U.S. for any employer will be considered.Willing to work onsite at our Palo Alto location.


        Show more

        


        Show less",Mid-Senior level
Throtle,Computer Vision Engineer,"SOFTWARE ENGINEER The Software Engineer will be part of the team responsible for designing, developing, and operating the applications that make Throtle’s data onboarding solution work. The ideal candidate can work with teammates in troubleshooting problems, designing solutions, and assessing situations in real-time. Our team is empowered to keep our fast-paced, high-volume processing environment operational for our clients and partners.Primary ResponsibilitiesCreate tools and solutions to manage and monitor our rapidly growing operations.Be involved in real-time assessment of issues and help develop solutionsBuild and design solutions that mitigate risk and increase efficienciesAutomate processes and sub-processes to enable greater scale and speedMaintaining our existing code. Take part in performance & capacity monitoring and planningKNOWLEDGE AND SKILL REQUIREMENTSAt least 2-3 years of experience Significant proficiency in one or more of these languages- Java, Python, GolangExperience with databases – PostgreSQL, Oracle, or Microsoft SQL Server.Proficiency in Restful API Development Experience interacting with AWS CLI and AWS ConsoleKnowledge of software architecture, data structures, modern design patterns and network protocols Ability to identify problems, and effectively communicate solutions to peers and managementOTHER VALUABLE SKILLSExperience with data flow and queue management using tools like Kafka and Flume Experience in front end technologies including JavaScript, CSS3 and HTML5 to include libraries such as React Js and Angular. Experience in Linux SysAdminExposure to NoSQL/Big Data: Hadoop, HBase, Cassandra, MongoDBHands on experience with a CI/CD environmentExperience with configuration management and automation tools like Ansible, Chef, or Puppet. Benefits:Throtle offers a competitive benefits package that includes:Medical DentalVisionLife InsuranceLong Term Disability401k company matchPerks:Fridays: The office closes at 3 p.m. /Memorial Day – Labor Day the office closes at 1p.m.!The office is closed between Christmas and New Year's.Hybrid Scheudle-works from home on Mondays and Fridays.We sponsor office lunches 1x a month (sometimes more!).We always have fun company swag coming your way.Throtle, Inc..is an equal opportunity employer that is committed to diversity and inclusion in the workplace. We prohibit discrimination and harassment of any kind based on race, color, sex, religion, sexual orientation, national origin, disability, genetic information, pregnancy, or any other protected characteristic as outlined by federal, state, or local laws.Flexible work from home options available.
      

        Show more

        


        Show less",Entry level
Meta,Computer Vision Engineer,"Meta is embarking on the most transformative change to its business and technology in company history, and our Machine Learning Engineers are at the forefront of this evolution. By leading crucial projects and initiatives that have never been done before, you have an opportunity to help us advance the way people connect around the world. The ideal candidate will have industry experience working on a range of recommendation, classification, and optimization problems. You will bring the ability to own the whole ML life cycle, define projects and drive excellence across teams. You will work alongside the world’s leading engineers and researchers to solve some of the most exciting and massive social data and prediction problems that exist on the web.Generative AI represents a huge opportunity to unleash the creativity of the billions of people globally who use our technologies. For years, teams at Meta have been leading the industry in AI research. We are uniquely positioned to adopt an end-to-end approach to generative AI that few organizations can offer through building breakthrough product experiences using generative AI, generative AI research across all modalities, world-class applied AI/ML product engineering, building scalable, high-performance AI infrastructure and deep experience building tools that enable social connection and expression.As a/an Software Engineer on the generative AI team at Meta, you can help bring the transformative potential of generative AI to people and businesses around the world as we build a new class of generative AI experiences.Software Engineer, Machine Learning - Generative AI Responsibilities:Play a critical role in setting the direction and goals for a sizable team, in terms of project impact, ML system design, and ML excellenceAdapt standard machine learning methods to best exploit modern parallel environments (e.g., distributed clusters, multicore SMP, and GPU)Re-evaluate the trade-offs of already shipped features/ML systems, and you are able to drive large efforts across multiple teams to reduce technical debt, designing from first principles when appropriateLeading a team from a technical perspective to develop ML best practices and influence engineering cultureBe a go-to person to escalate the most complex online/production performance and evaluation issues, that require an in-depth knowledge of how the machine learning system interacts with systems around itDevelop highly scalable classifiers and tools leveraging machine learning, data regression, and rules based modelsSuggest, collect and synthesize requirements and create effective feature roadmapCode deliverables in tandem with the engineering teamMinimum Qualifications:6+ years of experience in software engineering, or a relevant field or 4+ years of experience if you have a PhD2+ years of experience in one or more of the following areas: machine learning, recommendation systems, pattern recognition, data mining, artificial intelligence, or related technical fieldExperience with developing machine learning models at scale from inception to business impactKnowledge developing and debugging in C/C++ and Java, or experience with scripting languages such as Python, Perl, PHP, and/or shell scriptsExperience demonstrating technical leadership working with teams, owning projects, defining and setting technical direction for projectsBachelor's degree in Computer Science, Computer Engineering, relevant technical field, or equivalent practical experience.Preferred Qualifications:Masters degree or PhD in Computer Science or a related technical fieldExposure to architectural patterns of large scale software applicationsMeta is proud to be an Equal Employment Opportunity and Affirmative Action employer. We do not discriminate based upon race, religion, color, national origin, sex (including pregnancy, childbirth, reproductive health decisions, or related medical conditions), sexual orientation, gender identity, gender expression, age, status as a protected veteran, status as an individual with a disability, genetic information, political views or activity, or other applicable legally protected characteristics. You may view our Equal Employment Opportunity notice here. We also consider qualified applicants with criminal histories, consistent with applicable federal, state and local law. We may use your information to maintain the safety and security of Meta, its employees, and others as required or permitted by law. You may view Meta's Pay Transparency Policy, Equal Employment Opportunity is the Law notice, and Notice to Applicants for Employment and Employees by clicking on their corresponding links. Additionally, Meta participates in the E-Verify program in certain locations, as required by law
      

        Show more

        


        Show less",Not Applicable
Lockheed Martin,Computer Vision Engineer,"This position is participating in our External Referral Program. If you know somebody who may be a fit, click here to submit a referral. If your referral is hired, you'll receive a payment!code-extreferAt Lockheed Martin Rotary and Mission Systems, Cyber & Intelligence, we are driven by innovation and integrity. We believe that by applying the highest standards of business ethics and forward-thinking, everything is within our reach – and yours as Lockheed Martin employee. Lockheed Martin values your skills, training and education. Come and experience your future!The Software Engineer develops, maintains, and enhances complex and diverse software systems (e.g., processing-intensive analytics, novel algorithm development, manipulation of very large data sets, real-time systems, and business management information systems) based upon documented requirements. Works individually or as part of a team. Reviews and tests software components for alignment to the design requirements and documents test results. Resolves software problem reports. Utilizes software development and software design methodologies appropriate to the development environment. Provides specific guidance to the software components of system design to include hardware/software trade-offs, software reuse, use of Commercial Off-the-shelf (COTS)/Government Off-the-shelf (GOTS) in place of new development, and requirements analysis and synthesis from system level to individual software components.Our Program Is Seeking Innovative Engineers To Support a Critical Application Centered In The Analytic Mission As Well As Modernize The Legacy System Using a Microservices-based Architecture And Cutting-edge Technologies Agile development and delivery of software Monolithic Application Support and Maintenance Microservices Architecture migration User Interface and User Experience with enhanced workflows DevSecOps and Automation of CI/CD pipeline Help Desk and 24X7 system call-in and on-call support/maintenanceNOTE: This position requires an active security with polygraph and US citizenship for selection.Benefits Of EmploymentWe may not know what's going to change the world next, but chances are we're already working on it, and you can, too. As part of our culture of innovation, you’ll have excellent benefits and amenities, an inclusive work environment, ongoing career development and support, rewards and recognition to honor your hard work, and more.Here Are Some Of The Benefits You Can Enjoy Medical Dental 401k Paid time off Work/life balance Career development and mentorship opportunities Rewards & recognitionLearn more about Lockheed Martin’s competitive and comprehensive benefits package.Lockheed Martin’s competitive and comprehensive benefits package. (https://www.lockheedmartinjobs.com/working-here#benefits)We support our employees, so they can support our mission.
      

        Show more

        


        Show less",Entry level
Lockheed Martin,Computer Vision Engineer,"Description:By bringing together people that use their passion for purposeful innovation, at Lockheed Martin we keep people safe and solve the world's most complex challenges. Our people are some of the greatest minds in the industry and truly make Lockheed Martin a great place to work.With our employees as our priority, we provide diverse career opportunities designed to propel development and boost agility. Our flexible schedules, competitive pay, and comprehensive benefits enable our employees to live a healthy, fulfilling life at and outside of work.At Lockheed Martin, we place an emphasis on empowering our employees by fostering innovation, integrity, and exemplifying the epitome of corporate responsibility.Your Mission is Ours.The coolest jobs on this planet… or any other… are with Lockheed Martin Space.Lockheed Martin Space in Littleton, CO is seeking a full-time Early Career Software Engineer. Consolidated Analysis Orchestration Services (CAOS) is the preeminent Geospatial-Intelligence program in the world – over 10,000 intelligence analysts and decision-makers worldwide daily rely on CAOS for critical intelligence and geospatial data management. In addition to meeting today’s critical intelligence mission needs, we are working on evolving exciting future automation and artificial intelligence solutions for the National Geospatial-Intelligence Agency (NGA). We need the best engineers on our team to ensure mission success! Think you have the skills, come join the CAOS Team that builds software for the next generation of geospatial intelligence.Must be a US Citizen ; this position will require a government security clearance. This position is located at a facility that requires special access.Basic Qualifications Acceptable bachelors degree programs will include only science and technology (STEM) related programs such as Computer Science, Systems Engineering, Electrical Engineering, Computer Engineering, Physics, Mathematics etc. Must be a US Citizen ; this position will require a government security clearance. This position is located at a facility that requires special access.Desired SkillsProficiency with one or more of the following software languages: Java, C++, C#. Candidate will have knowledge of basic software practices such as coding standards, unit testing and configuration management, database and System administration. Good communication skills. Strong team player. Candidate will work in a team environment utilizing software methodologies and processes. Familiarity with Agile Development Process a plus. Strong communication skills a results oriented team player, creative thinker and problem-solver and follow all ethical standards of the Lockheed Martin Corporation.Security Clearance Statement: This position requires a government security clearance, you must be a US Citizen for consideration.Clearance Level: TS/SCIOther Important Information You Should KnowExpression of Interest: By applying to this job, you are expressing interest in this position and could be considered for other career opportunities where similar skills and requirements have been identified as a match. Should this match be identified you may be contacted for this and future openings.Ability to Work Remotely: Onsite Full-time: The work associated with this position will be performed onsite at a designated Lockheed Martin facility.Work Schedules: Lockheed Martin supports a variety of alternate work schedules that provide additional flexibility to our employees. Schedules range from standard 40 hours over a five day work week while others may be condensed. These condensed schedules provide employees with additional time away from the office and are in addition to our Paid Time off benefits.Schedule for this Position: 9x80 every other Friday offPay RateThe annual base salary range for this position in Colorado or Washington is $57,800 - $110,800. Please note that the salary information is a general guideline only. Lockheed Martin considers factors such as (but not limited to) scope and responsibilities of the position, candidate's work experience, education/ training, key skills as well as market and business considerations when extending an offer.Benefits offered: Medical, Dental, Vision, Life Insurance, Short-Term Disability, Long-Term Disability, 401(k) match, Flexible Spending Accounts, EAP, Education Assistance, Parental Leave, Paid time off, and Holidays.(Washington state applicants only) Non-represented full time employees: accrue 10 hours per month of Paid Time Off (PTO); receive 40 hours of Granted PTO annually for incidental absences; receive at least 90 hours for holidays. Represented full time employees accrue 6.67 hours of PTO per month; accrue up to 52 hours of sick leave annually; receive at least 96 hours for holidays. PTO is prorated based on hours worked and start date during the calendar year.This position is incentive plan eligible.Lockheed Martin is an Equal Opportunity/Affirmative Action Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, pregnancy, sexual orientation, gender identity, national origin, age, protected veteran status, or disability status.Join us at Lockheed Martin, where your mission is ours. Our customers tackle the hardest missions. Those that demand extraordinary amounts of courage, resilience and precision. They’re dangerous. Critical. Sometimes they even provide an opportunity to change the world and save lives. Those are the missions we care about.As a leading technology innovation company, Lockheed Martin’s vast team works with partners around the world to bring proven performance to our customers’ toughest challenges. Lockheed Martin has employees based in many states throughout the U.S., and Internationally, with business locations in many nations and territories.Experience Level: 4 yr and up CollegeBusiness Unit: SPACERelocation Available: PossibleCareer Area: Software EngineeringType: Full-TimeShift: First
      

        Show more

        


        Show less",Entry level
Hayden AI,Computer Vision Engineer,"Welcome to Hayden AI, where the future is ours to make. From bus lane and bus stop enforcement to digital twin modeling and more, our clients use our mobile perception system to speed up transit, make streets safer, and create a more sustainable future.Led by experts in AI, computer vision, data science, transportation, and government technology, Hayden AI is pioneering real world problem solving powered by AI and machine learning.Our mobile perception platform is currently utilized by New York City's MTA for automated bus lane enforcement. We recently raised $20 million in Series A funding and have been featured in Bloomberg CityLab, Forbes, Smart Cities Dive, and Politico.Come join us, and help us build a vision-based data platform for smart enforcement and smart cities with our six core values in mind:Customer FocusPassionCollaborationEmpowermentTransparencyIntegrityResponsibilities:As the Geometric Computer Vision Engineer you will need to develop computer vision algorithms for object detection, tracking, and classifications that are robust to lighting and weather changes. This work requires that you collaborate with state estimation engineers and assist in developing powerful feature detectors/ descriptors and large-scale 3D maps. Furthermore, it is expected that you stay organized and communicative with others to ensure that goals and objectives are being met on time. To guarantee the consistency of projects, you will participate in end-to-end development and training in Cloud to optimize development on embedded platforms.Required Qualifications:3-5+ years' significant industry experience and/or publications at venues such as ICRA, RSS, IROS, or CVPR in one or more areas- Image Processing Geometric Computer Vision Deep Learning (ideally CNNs) Classical machine learning such as SVM, decision trees, boosting, graphical models, sequential prediction, or sampling methodsStrong C++ programming and software design skillsFamiliarity with a deep learning framework such as PyTorch, TensorFlow, Caffe, or TheanoBS, MS, or PhD in Robotics, Machine Learning, Computer Science, Electrical Engineering, a related field, or equivalent experienceDesired Qualifications: Experience deploying CV/ML in a robot or real-time applicationUnderstanding of optimization of DL models and deployment on embedded platforms such as the Nvidia JetsonExperience in designing large-scale machine learning pipelinesCompensation:90,000-220,000Considerable equity package Extensive wide ranging health benefits Company wide bonus program401k with match programThere are endless learning and development opportunities from a highly diverse and talented peer group, including experts in a wide range of fields (AI, Computer Vision, Government Contracting, Systems & Device Engineering, Operations, Communications, and more)!Just a few of our perks include:Options for 100% company paid medical, dental, and vision coverage for employees and dependents (for US employees)Flexible Spending Account (FSA) and Dependent Care Flexible Spending Account (DCFSA)Life, AD&D, Short and Long Term Disability InsuranceAflac Critical Illness, Accident Insurance & Hospital Indemnity InsuranceMetLife Legal Plan(s) & Pet InsuranceFarmers GroupSelect Auto & Home Insurance401(k) with 3% company matchingProfessional development reimbursementWellness stipendsUnlimited PTORemote work opportunitiesHome office & technology reimbursementDaily catered lunches in our Oakland officeHayden AI is committed to creating a diverse and inclusive environment that fosters learning from each other. We celebrate people of diverse backgrounds, experiences, abilities, and perspectives. We are an equal opportunity employer and are committed to providing a work environment free of harassment and discrimination. Hayden AI is also committed to working with and providing reasonable accommodations to individuals with disabilities. Please let your recruiter know if you need an accommodation at any point during the interview process.To all recruitment agencies: Hayden AI does not accept agency resumes. Please do not forward resumes to our jobs alias, Hayden AI employees or any other company location. Hayden AI is not responsible for any fees related to unsolicited resumes.Privacy Policy
      

        Show more

        


        Show less",Entry level
Beacon AI,Computer Vision Engineer,"Beacon AI is looking for experienced software engineers in the San Francisco Bay Area to develop perception and object-tracking robotic software that can reliably perform complex tasks in aviation environments. You will help design, integrate, test, deploy, and maintain new software functionality in aircraft across the globe. We seek a team player who is excited to solve challenging problems; the products you work on will fuse massive amounts of data in order to increase aviation safety and performance, with a focus on reliability and optimization. You will join a diverse team that is dedicated to making a real-world impact using advanced, creative technologies. This is a full-time, salaried position.What you’ll do:Create object detection and tracking software for a variety of novel use casesCollaborate proactively with a distributed team to deliver software features using modern middleware technologiesWrite high-quality, extensible code that is well tested and documentedContribute quality code reviews for internal and external engineersIdentify and fix security vulnerabilities in open source codeHelp mentor new hiresAdvance modern, agile, secure software development practices which enhance excellent engineer practicesWhat will make you successful:Technical degree (CS or related) preferred, but demonstrated ability in productionized environments is key3-8 years, or more, of experience with middleware technologies such as ROS2, DDS, Zeromq, etcExpert knowledge of Linux and C++, bonus points if also proficient with PythonExperience building parts of a robotic software stack like Perception, Prediction, Behavior, Planning, or Control modulesExperience working with computer vision, sensor fusion, object tracking, sensor calibration, and localizationYour experience with self-driving mobility solutions, drone software, ADAS, or similar challenging robotics problems will help you succeed in this roleBonus points:Experience with pose/gaze estimationPassion for advanced mobility and aviationExperience working on advanced machine learning problemsExperience working with Nvidia GPUs/IoT devices or similarExperience working with embedded systems, sensors, and driversFor many roles, the following may apply. To conform to U.S. Government aerospace technology export regulations (EAR / ITAR), an applicant must be a U.S. citizen, lawful permanent resident of the U.S., protected individual as defined by 8 U.S.C. 1324b(a)(3), or eligible to obtain the required authorizations from the U.S. Department of State. In compliance with federal law, all persons hired will be required to verify identity and eligibility to work in the U.S. and to complete the required employment eligibility verification form upon hire. Employer provides equal employment opportunities to all employees and applicants for employment without regard to race, color, religion, gender, sexual orientation, gender identity or expression, national origin, age, genetic information, disability, or veteran status. In addition to federal law requirements, employer complies with applicable state and local laws governing nondiscrimination in employment. This policy applies to all terms and conditions of employment, including recruiting, hiring, placement, promotion, termination, layoff, recall, transfer, leaves of absence, compensation, and training. Employer expressly prohibits any form of workplace harassment based on race, color, religion, gender, sexual orientation, gender identity or expression, national origin, age, genetic information, disability, or veteran status. Improper interference with the ability of employees to perform their job duties may result in discipline up to and including discharge.
      

        Show more

        


        Show less",Not Applicable
Transcat,Computer Vision Engineer,"The software engineer I position will design, develop and debug desktop/web applications that function in a hybrid environment.Participate in all aspects of the application development life cycle, includingBusiness requirements translationTechnical designTest case creation (unit test)Coding/developmentUnit testingDebug/troubleshootingPeer-reviewDeploymentPost-deploy supportCreate clear and accurate technical documentationStrong discipline of accountability and task managementRequired SkillsWorking knowledge of one or more object-oriented languagesBe motivated to continue to learn new skillsHave strong interpersonal skills to facilitate working within a team Effective verbal and written communication skillsEffective time management skillsQualificationsBachelor’s degree in Software Engineering, Computer Science or related degreeExperience with PHP, HTML5, CSS, Javascript, Java, C#, SQL/TSQLExperience developing stateless web applications, RESTful web services and APIsExperience with AWS environments and SDKs including S3, SNS, SQS, SES, ElasticCache, Lambda, CloudSearchUnderstanding of source control practices with TFS and GitExperience with databases, including working knowledge of MS SQL, PostgreSQL and MongoDBExperience with transactional web development, RESTFul APIs, ecommerce or related applicationsExcellent communication skillsMINIMUM 3+ years of software development experienceEqual Opportunity and Non-DiscriminationTranscat is an equal-opportunity employer and prohibits discrimination on the basis of any protected status. All qualified applicants will receive consideration for employment without regard to age, color, creed, disability, domestic violence victim status, gender identity, genetic predisposition or carrier status, marital status, national origin, pregnancy, race, religion, sex, sexual orientation, status as a protected veteran or as a member of any other protected group or activity.We will make reasonable accommodations for personnel with disabilities to enable them to perform the essential functions of this position unless doing so poses an undue hardship on the company or a direct threat to health or safety.
      

        Show more

        


        Show less",Entry level
OrionIG,Computer Vision Engineer,"Position: Sr. Software EngineerCompany Location: Orem, UT ( Fully remote)Target Salary: $115,000 - $150,000 + great benefitsTerm: Full Time - RemoteWork Authorization: US Citizen or Permanent Resident only at this time.Join us in our mission to bring clean, current, and complete data to healthcare. We believe this will change the way government, doctors, administrators, and payers interact with patients. We constantly seek to find new ways to delight and inspire our customers to do more with data. We are committed to the success of our users and seek to build the best solution.We are indexing billions of records every month, from more than 30 M patients. We are seeking an exceptional Senior Python Software Engineer to help us revamp how we ETL and bring in our data. We keep data on patient care, healthcare trends, data readiness, and data security so that our customers can ask the right questions about their patients and healthcare practices through data.In this role you will focus on building an intuitive data ingestion engine user experience. Your work encompasses the intersection of data, engineering, and design, utilizing modern development technologies to help our customers make informed decisions and find answers to their business questions.What you'll doHelp us design and build a world-class data ingestion engine.You’ll develop and maintain an ETL pipeline engine that's easy enough for an end user including physicians, payers, and healthcare administrators.Collaborate closely with PM and backend engineers to understand customer needs and translate them into product features.Participate in the development of project timelines, implementation design specifications, system flow diagrams, documentation, testing, and ongoing support of systems.Maintain and improve existing code with a pride of ownership.Help with the decisions to build or buyMigrate our current ETL pipelineWhat you'll need5+ years of related experience with a Bachelor’s degree, or equivalent practical experienceYou are passionate about data, code reusability, componentization, and building for scale.Excellent problem solving and analytical thinking skillsYou have great skills in Python and have experience developing full-featured client-side applications using state-of-the-art Python technologies, and familiar with customer feedback, and SaaS environments.Knowledge of working with large data and some of the challenges that come with distributed processing, and an ability to tune code for the best performance.You have experience with server-side data processing, threading model performance, and supporting python libraries.You're comfortable with command-line applications, source control, testing frameworks, and other aspects of developing in a distributed software team.Bonus- NOT a must: Experience with Kubernetes, Docker, ETL Engines (Nifi, Airflow, Cribl ect), and Kafka


        Show more

        


        Show less",Mid-Senior level
SynergisticIT,Computer Vision Engineer,"SYNERGISTICIT wants every candidate to know that the Job Market is Challenging and to stand out, you need to have exceptional skills and technologies and that's where we come in to make sure you get the attention which you needSynergisticIT understands the complex nature of the job market and how difficult it can be to secure a position, especially for fresh graduates. Therefore, we assist and help tech-savvies to convert their passions into professions. We go above and beyond to keep you working in your niche.As we focus on long-term success, we provide complete career development solutions. From job search to upskilling portfolio and interview preparation, we can guide you at every step of your career.SynergisticIT spares no efforts to connect you with a large network of tech giants, including Google, Apple, PayPal, Dell, Cisco, Client, etc. Presently, we are actively looking for ENTRY LEVEL MACHINE LEARNING ENGINEER with a driven mindset. Get the right opportunity and gain experience in building web-centric solutions on Java.Who Should Apply : Recent Computer science/Engineering /Mathematics/Statistics or Science Graduates or anyone looking to make their career in IT IndustryWe also assist in filing for STEM extension and H1b and Green card filing.Candidates who are serious about their future in the IT Industry and have set big goals for themselves.Candidates having difficulty in finding jobs or cracking interviews or who wants to improve their skill portfolio. We also offer Skill Enhancement Programs if the candidates are missing skills or experience which our clients need with great outcomesCandidates can benefit from skill enhancement if they fall into the below categories. If they are qualified with enough skills then no need for skill enhancementCandidates Who Lack ExperienceHave had a break in careersLack Technical Competencycandidates who want to get employed and make a career in the Tech Industry Please Also Check The Below Linkshttps://www.synergisticit.com/candidate-outcomes/https://www.synergisticit.com/java-track/https://www.synergisticit.com/data-science-track/https://www.synergisticit.com/which-is-the-best-option-for-tech-job-seekers-staffing-companies-consulting-companies-bootcamps-or-synergisticit/https://www.synergisticit.com/contact-us/If the skills are not a match candidates can opt for Skill enhancement. Or their resume can be sent out to clients to see if responses are achievableREQUIRED SKILLS For Java/Software ProgrammersBachelors degree or Masters degree in Computer Science, Computer Engineering, Electrical Engineering, Information Systems, ITHighly motivated, self-learner, and technically inquisitiveExperience in programming language Java and understanding of the software development life cycleKnowledge of Core Java , javascript , C++ or software programmingSpring boot, Microservices and REST API's experienceExcellent written and verbal communication skills For data Science/Machine learningRequired SkillsBachelors degree or Masters degree in Computer Science, Computer Engineering, Electrical Engineering, Information Systems, ITHighly motivated, self-learner, and technically inquisitiveExperience in programming language Java and understanding of the software development life cycleKnowledge of Statistics, Python, data visualization toolsExcellent written and verbal communication skills Preferred skills: NLP, Text mining, Tableau, Time series analysisTechnical skills are required by clients for selection even if its Junior or entry level position each additional Technical skill helps a candidate's resume to be picked by clients over other job seekers.Clients hire candidates with the right technical skills which they need and reject candidates who lack the required technical skills.No third party candidates or c2c candidatesPlease apply to the postingNo phone calls please. Shortlisted candidates would be reached out
      

        Show more

        


        Show less",Entry level
Lynx Analytics,Computer Vision Engineer,"Company OverviewFounded in 2010, Lynx Analytics is a predictive analytics company run by world-class quantitative marketing scientists and industry-experienced data scientists. Our focus is to become a leading analytics solution provider in our chosen fields of expertise (telecom, retail, life sciences, and financial services) while advancing graph analytics technology.Lynx is headquartered in Singapore with operations in Hong Kong, Germany, USA, Hungary, South Africa, Indonesia, and several other Southeast Asian countries. We work with some of the world's largest companies and are constantly looking to expand our knowledge base and geographical footprint. Lynx Analytics' technology is deployed with various Clients across Asia and has significant growth potential.We have a diverse and inclusive global team comprising Professors, PhDs, MSc's, and MBAs from Ivy Leagues, INSEAD and NUS with a broad spectrum of experience in start-ups and blue-chip companies (Google, SAP, Vodafone, GE, Morgan Stanley, Barclays, HSBC to name but a few). It is the combination of our industry insight and experience, scalable proprietary technology, and highly qualified people that drives our compelling value proposition.Key ResponsibilitiesEstablish scalable, efficient, automated processes for data analyses, model development, validation and implementationWork closely with data scientists and analysts to create and deploy new featuresWrite efficient and well-organized software to ship products in an iterative, continual-release environmentMonitor and plan out core infrastructure enhancementsAbility to optimize model performance, push model into performance, track and test, refactor codeContribute to and promote good software engineering practices across the teamCommunicate clearly and effectively to technical and non-technical audiencesActively contribute to and re-use community best practicesRequirementsRelevant tertiary qualification2 to 4+ years of experience with at least 1 year of experience in Machine Learning EngineeringStrong knowledge of Python and SQL Good problem-solving skills


        Show more

        


        Show less",Entry level
Wonder Dynamics,Computer Vision Engineer,"About The CompanyFocused on the future of filmmaking, Wonder Dynamics is an LA-based start up founded by Actor/Producer, Tye Sheridan who’s starred in films like Ready Player One, X-Men: Apocalypse, Mud and VFX Supervisor/Filmmaker Nikola Todorovic. Their mission is to revolutionize the production and post-production process by leveraging state-of-the-art AI. They are striving to democratize the use of visual effects which will pave the way for the next generation of filmmakers. That mission attracted some of the most influential individuals in the film and tech industry that are now involved in their team.Wonder Dynamics is backed by Epic Games, Samsung, Horizons Ventures (a Hong Kong VC firm with early investments in Skype, Siri, Facebook and more) and Founders Fund, a leading Silicon Valley VC that funded some giants like Space X, Facebook, Spotify, DeepMind, etc.)Their Advisory Board consists of leaders in Hollywood and Silicon Valley:Joshua Baer, founder/CEO of Capital Factory;Terry Dougas, Producer and financier of Film and TV. Founder of Rhea Films,1821 MediaAngjoo Kanazawa, assistant professor at UC Berkeley and Google research scientist;Joe Russo Director, screenwriter, and Producer (directed Avengers: Infinity War and Avengers: Endgame)Robert Schwab - Private equity investor, President, and CEO of R&L Properties.Steven Spielberg - Film director, producer, and screenwriterAntonio Torralba - Professor and Head of AI and Decision making, EECS, Massachusetts Institute of Technology (MIT).Gregory Trattner - President, Film Finances Inc. (World leader in completion guarantees and film services)About The RoleThe ideal candidate will bring passion for AI, innovative technologies, the film industry, and experience in the fields of computer vision and computer graphics with a focus on machine learning. You will design and implement cutting-edge machine learning algorithms in the fields of visual effects, motion capturing, rendering, as well as in many other film production areas.What We Are Looking For2 years of experience, or an advanced degree (MSc).Experience in applied Deep Learning (DL) and Computer Vision (CV) concepts including but are not limited to: CNNs, RNNs, Autoencoders, Transfer Learning.Hands-on experience (academic and/or industrial) in 3D Pose Estimation and Motion reconstruction from images and videos Proficiency in general purpose programming languages: Python, and C++.Experience with ML frameworks such as: PyTorch, Tensorflow, etc.The ideal candidate would be very well acquainted with Computer Graphics techniques, Neural Rendering, and Numerical Optimization(Optional) Knowledge of 3D packages such as Blender, Maya, or any game engine technologyBSc in Computer Science, Mathematics, Electrical Engineering, or related technical field.Ability to speak and write in English fluently and idiomatically.Why should you consider joining us?At the intersection of film and technology, this job will offer a very unique experience, and you will be exposed to a diverse set of fields spanning from film production and visual effects to AI, machine learning, and computer vision. Because we are operating in the state-of-the-art territory, there will always be something new to learn on the horizon. We highly value our team and the support of our co-workers and strive to create the best environment to work in.This is a mid- or senior-level engineering role and we offer a competitive salary, valuable stock options, and comprehensive benefits that allow individual flexibility for all employees to choose what makes the most sense for their personal situation.Wonder Dynamics is committed to a culture of flexibility, diversity, and fun for all of our employees. We are working on some of the most challenging technical problems and we know the solutions will come from all of us working together in an inclusive, transparent, and open manner.Powered by JazzHRvMco3jZC00
      

        Show more

        


        Show less",Mid-Senior level
